Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.21.7.10,meh2-6308.nkmz.donetsk.ua,12.06.2020 6:45:05,DHCP,1c1b0db83376,
172.21.7.11,meh2-6431.nkmz.donetsk.ua,12.06.2020 6:45:57,DHCP,e0d55e03da6b,
172.21.7.12,meh2-3214.nkmz.donetsk.ua,21.05.2020 6:23:01,DHCP,000c6e06ec39,
172.21.7.13,meh2-3942.,11.06.2020 12:29:39,DHCP,00112f928786,
172.21.7.14,meh2-3537.nkmz.donetsk.ua,12.06.2020 6:39:21,DHCP,000c6ef58943,
172.21.7.15,meh2-6543.nkmz.donetsk.ua,12.06.2020 6:38:39,DHCP,e0d55ebe17e4,
172.21.7.16,meh2-6545.nkmz.donetsk.ua,12.06.2020 7:01:22,DHCP,e0d55ebe17e2,
172.21.7.17,meh2-6546.nkmz.donetsk.ua,12.06.2020 7:06:27,DHCP,e0d55ebe19e1,
172.21.7.18,MEH2-2546.,Reservation (active),DHCP,00112f4f6bc2,
172.21.7.19,scrioo-1172.nkmz.donetsk.ua,12.06.2020 6:59:33,DHCP,0018f362cc14,
172.21.7.20,meh2-2063.,12.06.2020 7:27:03,DHCP,00c026a1cdfc,
172.21.7.21,meh2-3885.nkmz.donetsk.ua,Reservation (active),DHCP,00112fadd5f1,
172.21.7.22,meh2-2772.nkmz.donetsk.ua,11.06.2020 6:03:49,DHCP,00e01899558a,
172.21.7.23,meh2-2793,Reservation (inactive),None,00e0189955f6,
172.21.7.24,meh2-6544.nkmz.donetsk.ua,12.06.2020 6:55:20,DHCP,e0d55ebe19a8,
172.21.7.25,meh2-3122.nkmz.donetsk.ua,12.06.2020 6:32:32,DHCP,000c6e06f9d0,
172.21.7.26,FRFQ51062.nkmz.donetsk.ua,11.06.2020 6:49:55,DHCP,001b1b83a0f1,
172.21.7.27,meh2-4174.nkmz.donetsk.ua,12.06.2020 6:39:29,DHCP,00a0d21d8b85,
172.21.7.28,MH2-3484.nkmz.donetsk.ua,11.06.2020 7:20:03,DHCP,0002b34c1c20,
172.21.7.29,MEH2_2738.,12.06.2020 6:46:05,DHCP,00e018993e3f,
172.21.7.30,me2-3213.nkmz.donetsk.ua,Reservation (inactive),None,000c6e06f404,
172.21.7.31,meh2-4179.nkmz.donetsk.ua,11.06.2020 8:04:25,DHCP,00112fe567d9,
172.21.7.32,meh2-4527.nkmz.donetsk.ua,12.06.2020 9:00:43,DHCP,00155848e0ed,
172.21.7.33,meh2-4528.nkmz.donetsk.ua,12.06.2020 6:13:31,DHCP,00155848e128,
172.21.7.34,xp-6544.nkmz.donetsk.ua,12.06.2020 11:05:21,DHCP,080027d62705,
172.21.7.35,meh2-6402.nkmz.donetsk.ua,11.06.2020 7:10:50,DHCP,0004619f6f66,
172.21.7.36,meh2-4548.nkmz.donetsk.ua,12.06.2020 6:42:44,DHCP,00155848e081,
172.21.7.37,meh2-2739.,12.06.2020 6:41:18,DHCP,00e0189955e4,
172.21.7.38,meh2-6542v.nkmz.donetsk.ua,11.06.2020 11:37:42,DHCP,080027939581,
172.21.7.39,meh2-3142.nkmz.donetsk.ua,12.06.2020 5:59:08,DHCP,000c6e06f68a,
172.21.7.40,,11.06.2020 6:49:47,DHCP,001ff8160ebd,
172.21.7.41,meh2_4179.nkmz.donetsk.ua,12.06.2020 6:52:59,DHCP,0800271299cf,
172.21.7.42,meh2-4610.nkmz.donetsk.ua,12.06.2020 6:58:27,DHCP,001d601e81b2,
172.21.7.43,meh2-6542.nkmz.donetsk.ua,11.06.2020 6:50:47,DHCP,e0d55ebe1894,
172.21.7.44,meh2-2533.nkmz.donetsk.ua,07.06.2020 9:56:34,DHCP,001a9214aeaf,
