Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.17.10.11,BR-5662.nkmz.donetsk.ua,12.06.2020 7:46:01,DHCP,902b349c7983,
172.17.10.12,br-2031.,Reservation (active),DHCP,0030842770ea,
172.17.10.14,br-3113.,12.06.2020 10:40:29,DHCP,0007e908d39c,
172.17.10.15,BR-2034.nkmz.donetsk.ua,12.06.2020 8:59:45,DHCP,94de80c1d77b,
172.17.10.16,br-6164.nkmz.donetsk.ua,28.05.2020 11:23:37,DHCP,408d5c6290fe,
172.17.10.17,br-6705.nkmz.donetsk.ua,11.06.2020 8:07:37,DHCP,e0d55e7be304,
172.17.10.18,BR-1454.nkmz.donetsk.ua,07.06.2020 12:25:49,DHCP,0030842770b7,
