Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.22.101.40,gb-6843.gb.nkmz.donetsk.ua,12.06.2020 8:11:11,DHCP,a85e4516fb58,
172.22.101.41,nkmz-6271.nkmz.donetsk.ua,12.06.2020 7:08:21,DHCP,1c1b0d2594b0,
172.22.101.42,KM7CB287.nkmz.donetsk.ua,28.05.2020 13:43:22,DHCP,0017c87cb287,
172.22.101.43,,12.06.2020 8:40:47,DHCP,f80d6068c267,
172.22.101.44,ostr-6848.nkmz.donetsk.ua,12.06.2020 7:31:58,DHCP,a85e455fd0e5,
172.22.101.45,NKMZ-6211.nkmz.donetsk.ua,08.06.2020 9:31:42,DHCP,408d5cad7546,
172.22.101.46,ostr-6845.nkmz.donetsk.ua,12.06.2020 11:28:09,DHCP,a85e455fd00d,
172.22.101.47,KM7CB289.nkmz.donetsk.ua,06.06.2020 10:27:16,DHCP,0017c87cb289,
172.22.101.48,UVOFRP-4897.nkmz.donetsk.ua,12.06.2020 7:25:59,DHCP,001bfccbbb31,
172.22.101.49,gb-6098.nkmz.donetsk.ua,12.06.2020 8:31:18,DHCP,408d5c629a54,
172.22.101.50,uvofrp-5349.nkmz.donetsk.ua,12.06.2020 8:07:21,DHCP,1c6f65ad80d8,
172.22.101.51,HUAWEI_nova.nkmz.donetsk.ua,12.06.2020 9:02:57,DHCP,145f940b67b1,
172.22.101.52,M6-Note.nkmz.donetsk.ua,23.05.2020 7:55:07,DHCP,2c5731ca4ee8,
172.22.101.53,ostr-6850.nkmz.donetsk.ua,12.06.2020 4:24:25,DHCP,a85e455fce40,
172.22.101.54,CanonBB75D1.nkmz.donetsk.ua,12.06.2020 7:54:31,DHCP,f48139bb75d1,
172.22.101.55,ostr-6847.nkmz.donetsk.ua,12.06.2020 11:39:46,DHCP,a85e4516fbb2,
172.22.101.56,,01.06.2020 10:57:21,DHCP,f80d6068c458,
172.22.101.57,uvofrp-6406.nkmz.donetsk.ua,12.06.2020 8:03:07,DHCP,107b4417b388,
172.22.101.58,Canon55bbdb.nkmz.donetsk.ua,12.06.2020 11:09:53,DHCP,9c32ce55bbdb,
172.22.101.59,uvofrp-6412.nkmz.donetsk.ua,12.06.2020 12:27:38,DHCP,107b44f0faa3,
172.22.101.60,ostr-6866.nkmz.donetsk.ua,12.06.2020 9:53:44,DHCP,a85e45b5cf60,
172.22.101.61,uvofrp-6408.nkmz.donetsk.ua,12.06.2020 8:12:44,DHCP,107b4417b992,
172.22.101.62,Canon55bbd6.nkmz.donetsk.ua,12.06.2020 8:20:16,DHCP,9c32ce55bbd6,
172.22.101.63,Uvofrp-6410.nkmz.donetsk.ua,12.06.2020 8:09:32,DHCP,107b4417b35e,
172.22.101.64,ostr-6846.nkmz.donetsk.ua,11.06.2020 7:36:42,DHCP,a85e4516fbb3,
172.22.101.65,nkmz-6303.nkmz.donetsk.ua,24.05.2020 7:34:57,DHCP,1c1b0db8324d,
172.22.101.66,nkmz-6302.nkmz.donetsk.ua,12.06.2020 11:40:31,DHCP,1c1b0db83237,
172.22.101.68,ostr-6411.nkmz.donetsk.ua,12.06.2020 8:11:52,DHCP,107b4417b677,
172.22.101.69,uvofrp-6407.nkmz.donetsk.ua,12.06.2020 8:47:58,DHCP,107b4417b379,
172.22.101.70,Canon2520,Reservation (inactive),None,224433554433,
172.22.101.71,uvofrp-6405.nkmz.donetsk.ua,12.06.2020 12:33:01,DHCP,107b4417b5e6,
172.22.101.72,uvofrp-6409.nkmz.donetsk.ua,12.06.2020 8:08:19,DHCP,107b4417b564,
172.22.101.73,uvofrp-6414.nkmz.donetsk.ua,12.06.2020 7:39:44,DHCP,107b44f0f82d,
172.22.101.74,ostr-6869.nkmz.donetsk.ua,12.06.2020 10:11:58,DHCP,a85e45b4dbd0,
172.22.101.75,UVOFRP-5348.nkmz.donetsk.ua,28.05.2020 11:00:22,DHCP,1c6f65ad800e,
172.22.101.76,nkmz-6531.nkmz.donetsk.ua,12.06.2020 7:04:04,DHCP,e0d55eb5097f,
172.22.101.77,Nastja.nkmz.donetsk.ua,12.06.2020 9:10:55,DHCP,286c07658ca9,
172.22.101.78,ositd-5977.nkmz.donetsk.ua,12.06.2020 9:28:06,DHCP,902b3409c52b,
172.22.101.79,Mi9Lite-MiPhone.nkmz.donetsk.ua,10.05.2020 8:52:28,DHCP,a89cedf32e5c,
172.22.101.80,ostr-6868.nkmz.donetsk.ua,12.06.2020 12:08:40,DHCP,a85e45b4dbf4,
