Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.16.1.228,OSTO-5332.nkmz.donetsk.ua,Reservation (active),DHCP,1c6f65ad80d1,osto-5332
172.16.22.0,bea-rvk.nkmz.donetsk.ua,12.06.2020 7:44:13,DHCP,RAS,
172.16.22.1,BAD_ADDRESS,28.04.2020 8:44:13,DHCP,011610ac,Этот IP-адрес уже используется
172.16.22.2,mh18-2131.nkmz.donetsk.ua,12.06.2020 7:05:08,DHCP,00e01826c70a,
172.16.22.3,oiao-5169.nkmz.donetsk.ua,12.06.2020 7:42:06,DHCP,1c6f6577287a,
172.16.22.4,openmeet5.nkmz.donetsk.ua,14.05.2020 10:37:16,DHCP,005056b80ad4,
172.16.22.5,ogt-bino.nkmz.donetsk.ua,Reservation (active),DHCP,0050568c60ad,ogt-bino.nkmz.donetsk.ua
172.16.22.6,aud-6220.nkmz.donetsk.ua,12.06.2020 7:19:50,DHCP,1c1b0d2587e3,
172.16.22.7,bpto-kid.nkmz.donetsk.ua,12.06.2020 9:15:57,DHCP,001bfcac0d8b,
172.16.22.8,covirt.nkmz.donetsk.ua,01.05.2020 16:09:00,DHCP,566ff87b0000,
172.16.22.9,bzm-vae.nkmz.donetsk.ua,22.05.2020 16:14:46,DHCP,001bfcaac437,
172.16.22.10,bpto-ian.nkmz.donetsk.ua,12.06.2020 9:07:01,DHCP,001bfcaac3e3,
172.16.22.11,bgps-print.,24.05.2020 16:27:39,DHCP,0800277b2cce,
172.16.22.12,mh11-6152.nkmz.donetsk.ua,12.06.2020 6:59:32,DHCP,408d5c629b97,
172.16.22.13,bea-rvk.nkmz.donetsk.ua,12.06.2020 7:44:17,DHCP,RAS,
172.16.22.14,po412-32.nkmz.donetsk.ua,12.06.2020 7:49:56,DHCP,00173118662f,
172.16.22.15,bea-rvk.nkmz.donetsk.ua,12.06.2020 7:44:22,DHCP,RAS,
172.16.22.16,odir-1886.nkmz.donetsk.ua,Reservation (active),DHCP,00e0812453a9,
172.16.22.17,ocompl-5017.nkmz.donetsk.ua,12.06.2020 7:47:37,DHCP,001d60d830e0,
172.16.22.18,ilo-design.nkmz.donetsk.ua,01.05.2020 2:47:03,DHCP,001321697974,
172.16.22.19,law-4250.nkmz.donetsk.ua,07.06.2020 8:40:39,DHCP,0013d4b38dea,
172.16.22.20,ocompl-6860.nkmz.donetsk.ua,12.06.2020 6:52:36,DHCP,04d4c44f299b,
