Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.24.105.11,ORP-4155.nkmz.donetsk.ua,12.06.2020 7:47:39,DHCP,0011d83fe654,
172.24.105.16,orp-2357.nkmz.donetsk.ua,29.05.2020 12:32:03,DHCP,00e01826ffd3,
172.24.105.18,orp-2828.nkmz.donetsk.ua,29.05.2020 12:48:37,DHCP,00e018995702,
172.24.105.19,ORP-4156.nkmz.donetsk.ua,12.06.2020 7:52:16,DHCP,0011d83fe280,
172.24.105.21,orp-2741.,12.06.2020 7:48:42,DHCP,00e0189955a0,
172.24.105.25,orp-3899.nkmz.donetsk.ua,12.06.2020 7:58:18,DHCP,000ea644ab02,
172.24.105.28,orp-6072.nkmz.donetsk.ua,04.05.2020 9:16:55,DHCP,74d435c0366f,
172.24.105.30,orp-3717.nkmz.donetsk.ua,12.06.2020 9:06:48,DHCP,000ea644aaf6,
172.24.105.37,orp-6066.nkmz.donetsk.ua,07.05.2020 16:29:02,DHCP,74d435c039e0,
172.24.105.40,orp-3501.nkmz.donetsk.ua,29.05.2020 12:56:32,DHCP,0030054e03cd,
172.24.105.41,orp-6555.nkmz.donetsk.ua,12.06.2020 7:59:19,DHCP,e0d55ebe186c,
172.24.105.43,ORP-5995.nkmz.donetsk.ua,12.06.2020 7:42:22,DHCP,902b340023b2,
172.24.105.45,orp-6518.nkmz.donetsk.ua,12.06.2020 9:09:31,DHCP,e0d55eb6cdc6,
172.24.105.46,orp-3495.nkmz.donetsk.ua,12.06.2020 7:53:41,DHCP,0030054e0c77,
172.24.105.47,ORP-4143.nkmz.donetsk.ua,12.06.2020 7:56:13,DHCP,0011d8187a29,
172.24.105.48,orp-6067.nkmz.donetsk.ua,11.06.2020 12:53:38,DHCP,74d435c03671,
172.24.105.53,orp-6554.nkmz.donetsk.ua,12.06.2020 7:51:07,DHCP,e0d55ebe18a2,
172.24.105.54,orp-4154.nkmz.donetsk.ua,Reservation (active),DHCP,0011d83fe660,
172.24.105.55,,24.05.2020 13:18:06,DHCP,c83a350f3f10,
172.24.105.62,orp-6519.nkmz.donetsk.ua,12.06.2020 8:18:31,DHCP,e0d55eb6cdf7,
172.24.105.63,orp-6521.nkmz.donetsk.ua,12.06.2020 7:48:11,DHCP,e0d55ebe1754,
172.24.105.65,orp-6073.nkmz.donetsk.ua,04.05.2020 9:17:00,DHCP,74d435c03aad,
172.24.105.70,Canon58C97F.nkmz.donetsk.ua,12.06.2020 9:22:58,DHCP,9c32ce58c97f,
172.24.105.73,orp-1232.,21.05.2020 10:17:19,DHCP,00a0d21da13e,
172.24.105.75,orp-5992.nkmz.donetsk.ua,12.06.2020 8:36:35,DHCP,902b3407b99a,
172.24.105.76,ORP-5551.nkmz.donetsk.ua,12.06.2020 7:45:15,DHCP,1c6f65c1da67,
172.24.105.77,orp-6520.nkmz.donetsk.ua,12.06.2020 8:11:41,DHCP,e0d55eb6c98f,
172.24.105.80,orp-3728.nkmz.donetsk.ua,12.06.2020 7:35:23,DHCP,001bfcf53f0c,
172.24.105.81,orp-6074.nkmz.donetsk.ua,04.05.2020 9:16:57,DHCP,74d435c0366e,
172.24.105.82,orp-6075.nkmz.donetsk.ua,04.05.2020 9:16:46,DHCP,74d435c0384f,
172.24.105.83,orp-6076.nkmz.donetsk.ua,07.05.2020 16:29:10,DHCP,74d435c03a23,
