Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.21.4.10,MH12-2528.,06.06.2020 7:08:45,DHCP,000e0c746e8b,
172.21.4.11,Mh12-5548.nkmz.donetsk.ua,12.06.2020 6:40:56,DHCP,1c6f65c2b109,
172.21.4.12,Mh12-3917.,12.06.2020 6:48:07,DHCP,00112fadbdbe,
172.21.4.13,mh12-4184.nkmz.donetsk.ua,12.06.2020 8:35:15,DHCP,1c6f65c18287,
172.21.4.14,MH12-5212.nkmz.donetsk.ua,11.06.2020 7:27:23,DHCP,1c6f657718de,
172.21.4.15,Mh12-3918.,12.06.2020 7:00:19,DHCP,00112fadd351,
172.21.4.16,NKMZ-4497.nkmz.donetsk.ua,12.06.2020 8:09:35,DHCP,000ea64d84b1,
172.21.4.17,ogmetr-2862.nkmz.donetsk.ua,12.06.2020 8:00:27,DHCP,00e01827074c,
172.21.4.18,Mh12-4215.nkmz.donetsk.ua,12.06.2020 6:41:28,DHCP,0013d45bc659,
172.21.4.19,mh12-1268.nkmz.donetsk.ua,05.05.2020 14:03:54,DHCP,00e0187596c1,
172.21.4.20,Mh12-4555-a.,11.05.2020 12:16:59,DHCP,00c026a89f24,
172.21.4.21,Mh12-3907.,12.06.2020 7:09:17,DHCP,00112fae8430,
172.21.4.22,scoi2-1098.nkmz.donetsk.ua,12.06.2020 6:53:25,DHCP,RAS,
172.21.4.23,mh12-2489.nkmz.donetsk.ua,12.06.2020 6:29:54,DHCP,000ea64f9417,
172.21.4.24,Mh12-3878.,12.06.2020 6:57:08,DHCP,00112fadc54f,
172.21.4.25,zis-2611.nkmz.donetsk.ua,12.06.2020 8:14:25,DHCP,0002b3b59174,
172.21.4.26,scoi3-1693.,12.06.2020 6:44:46,DHCP,00a0c90a9cf3,
172.21.4.27,scoi3-2829.nkmz.donetsk.ua,12.06.2020 7:08:47,DHCP,00e018995635,
172.21.4.28,MH12-2815.,08.06.2020 10:10:33,DHCP,00e018995594,
172.21.4.29,mh12-1953.,12.06.2020 7:39:40,DHCP,00002103542a,
172.21.4.30,NKMZ-3618.nkmz.donetsk.ua,06.06.2020 0:35:34,DHCP,000ea688e97a,
172.21.4.31,MH12-2302.,15.05.2020 13:16:59,DHCP,00e01827069d,
172.21.4.32,zis-3313.,12.06.2020 6:24:36,DHCP,0002b3c88bda,
172.21.4.33,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:27:23,DHCP,RAS,
172.21.4.34,mh12-2781.nkmz.donetsk.ua,12.06.2020 6:26:40,DHCP,00e01875974e,
172.21.4.35,NKMZ-3704.nkmz.donetsk.ua,31.05.2020 1:17:36,DHCP,000ea64f940f,
172.21.4.36,Mh12-4560.nkmz.donetsk.ua,12.06.2020 7:10:45,DHCP,00155848e073,
172.21.4.37,Mh12-4557.nkmz.donetsk.ua,12.06.2020 11:33:31,DHCP,00155848e110,
172.21.4.38,GPS-3679.,12.06.2020 2:02:15,DHCP,000ea651eb8a,
172.21.4.39,mh12-1271.,12.06.2020 8:14:16,DHCP,008048cae30e,
172.21.4.40,NKMZ-2790.nkmz.donetsk.ua,12.06.2020 7:20:19,DHCP,00e018995595,
172.21.4.41,Mh12-2283.,23.05.2020 10:49:54,DHCP,00e01826ff9f,
172.21.4.42,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:25:44,DHCP,000e0c763196,
172.21.4.43,Mh12-4554.,12.06.2020 6:42:55,DHCP,00155848e100,
172.21.4.44,NKMZ-3684.nkmz.donetsk.ua,12.06.2020 6:44:33,DHCP,00112f77a197,
172.21.4.45,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:27:28,DHCP,RAS,
172.21.4.46,microsof-44d7a6.,12.06.2020 10:32:41,DHCP,f8d11103446b,
172.21.4.47,nkmz-3616.,12.06.2020 6:04:28,DHCP,000ea688e965,
172.21.4.48,NKMZ-4280.,12.06.2020 6:38:55,DHCP,0015f244c537,
172.21.4.49,,02.06.2020 7:13:09,DHCP,4419b66df1b0,
172.21.4.50,NKMZ-4292.nkmz.donetsk.ua,12.06.2020 6:38:37,DHCP,0013d41d2b51,
172.21.4.51,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:27:32,DHCP,RAS,
172.21.4.52,zis-3522.nkmz.donetsk.ua,12.06.2020 7:23:10,DHCP,000c6edd010a,
172.21.4.53,Mh12-2816.nkmz.donetsk.ua,28.05.2020 7:19:46,DHCP,00e0189956cf,
172.21.4.54,zis-3521.nkmz.donetsk.ua,12.06.2020 7:04:23,DHCP,000c6edd00ea,
172.21.4.55,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:27:37,DHCP,RAS,
172.21.4.56,Mh12-6151.nkmz.donetsk.ua,12.06.2020 6:58:40,DHCP,408d5c62a14a,
172.21.4.57,Mh12-4219.,12.06.2020 6:57:15,DHCP,0013d45c8a03,
172.21.4.58,mh12-3166.,12.06.2020 6:40:40,DHCP,000c6e06f677,
172.21.4.59,Mh12-3203.nkmz.donetsk.ua,12.06.2020 6:40:44,DHCP,000c6e06f5bb,
172.21.4.60,mh12-1218.,12.06.2020 6:35:39,DHCP,5254ab1805ea,
172.21.4.61,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:27:41,DHCP,RAS,
172.21.4.62,mh12-3219.nkmz.donetsk.ua,12.06.2020 7:27:46,DHCP,RAS,
172.21.4.63,Mh12-4559.nkmz.donetsk.ua,12.06.2020 9:18:25,DHCP,00155848e111,
172.21.4.64,Mh12-3396.,30.05.2020 7:54:00,DHCP,00c026a169a2,
172.21.4.65,Mh12-3225.,30.05.2020 13:02:57,DHCP,000c6e06f4ee,
172.21.4.66,zis-2600.nkmz.donetsk.ua,12.06.2020 6:08:53,DHCP,0002b3b58f8b,
172.21.4.67,scoi2-1098.nkmz.donetsk.ua,12.06.2020 6:53:18,DHCP,00112f5afa67,
172.21.4.69,MH12-2303.nkmz.donetsk.ua,12.06.2020 12:51:23,DHCP,00e01826c88d,
172.21.4.70,MH12-2302.nkmz.donetsk.ua,12.06.2020 6:33:01,DHCP,00a0d21d932d,
172.21.4.71,Mh12-4555-a.nkmz.donetsk.ua,12.06.2020 7:06:31,DHCP,00155848dc6c,
