Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.23.9.10,ogmec-2857.nkmz.donetsk.ua,12.06.2020 6:02:20,DHCP,00d0b7168e20,
172.23.9.11,scrioo-3284.,12.06.2020 10:09:53,DHCP,0030843a3f67,
172.23.9.12,ogmec-4125.nkmz.donetsk.ua,Reservation (active),DHCP,0011d8e69c88,
172.23.9.13,Scrioo-1777.,12.06.2020 6:52:33,DHCP,00c026a16d9b,
172.23.9.14,ogmec-4945.nkmz.donetsk.ua,12.06.2020 7:01:34,DHCP,001bfcae3dc2,
172.23.9.15,scrioo-2540.nkmz.donetsk.ua,12.06.2020 10:25:27,DHCP,0030843a3fc1,
172.23.9.16,ogmec-2008.nkmz.donetsk.ua,12.06.2020 10:15:59,DHCP,0018f33c2123,
172.23.9.17,ogmec-3696.nkmz.donetsk.ua,12.06.2020 6:50:38,DHCP,001bfcae3697,
172.23.9.18,ogmec-3280.nkmz.donetsk.ua,31.05.2020 11:01:41,DHCP,0002b3c88f50,
172.23.9.19,scrioo-3279.nkmz.donetsk.ua,12.06.2020 6:19:22,DHCP,0002b3c88b48,
172.23.9.20,ogmec-4256.nkmz.donetsk.ua,08.06.2020 7:56:03,DHCP,0013d4be62c6,
172.23.9.21,ogmec-4257.nkmz.donetsk.ua,07.06.2020 11:17:35,DHCP,0013d4bc5ac1,
172.23.9.22,ogmec-5940.nkmz.donetsk.ua,12.06.2020 6:25:30,DHCP,902b3407b995,
172.23.9.23,scrioo-2002.nkmz.donetsk.ua,11.06.2020 7:33:44,DHCP,00c026a46ff8,
172.23.9.24,nkmz-3172.,12.06.2020 10:57:26,DHCP,000c6e06fa03,
172.23.9.25,ogmec-6769.nkmz.donetsk.ua,12.06.2020 10:23:46,DHCP,e0d55e7c4ec6,
172.23.9.26,Scrioo-5209.nkmz.donetsk.ua,12.06.2020 7:02:03,DHCP,1c6f65771e30,
172.23.9.27,ogmec-3275.,12.06.2020 6:47:46,DHCP,0002b34c9827,
172.23.9.28,nkmz-5815.nkmz.donetsk.ua,12.06.2020 6:57:44,DHCP,902b349d6215,
172.23.9.29,ogmec-5322-a.nkmz.donetsk.ua,12.06.2020 7:07:51,DHCP,1c6f65ad7b68,
172.23.9.30,ogmec-4416.nkmz.donetsk.ua,12.06.2020 6:58:44,DHCP,bc5ff46f0f49,
172.23.9.31,ogmec-4440.,12.06.2020 6:27:51,DHCP,0015f244c3cf,
172.23.9.32,ogmec-1000.nkmz.donetsk.ua,29.05.2020 7:48:22,DHCP,080027a5d2d1,
172.23.9.33,ogmec-4418.nkmz.donetsk.ua,11.05.2020 10:30:05,DHCP,00173117598c,
172.23.9.34,ogmec-3698.,12.06.2020 6:59:56,DHCP,000ea651eaf1,
172.23.9.35,ogmec-6390.nkmz.donetsk.ua,12.06.2020 6:44:50,DHCP,1c1b0db83b9a,
172.23.9.36,ogmec-4437.nkmz.donetsk.ua,Reservation (active),DHCP,000ea6947c20,
172.23.9.37,ogmec-3892.nkmz.donetsk.ua,12.06.2020 6:43:34,DHCP,14dae9d19e50,
172.23.9.39,ogmec-6451.nkmz.donetsk.ua,12.06.2020 7:12:24,DHCP,e0d55e0c9b03,
172.23.9.40,scrioo-1396.nkmz.donetsk.ua,11.06.2020 13:16:53,DHCP,008048de6221,
172.23.9.41,ogmec-4971.nkmz.donetsk.ua,12.06.2020 6:48:12,DHCP,001bfcae3c98,
172.23.9.42,ogmec-4438.nkmz.donetsk.ua,12.06.2020 7:02:05,DHCP,0015f24fcd93,
172.23.9.43,ogmec-6773.nkmz.donetsk.ua,12.06.2020 6:45:38,DHCP,e0d55e7bdf04,
172.23.9.44,ogmec-6452.nkmz.donetsk.ua,12.06.2020 6:52:54,DHCP,e0d55e0ca120,
172.23.9.45,ogmec-6453.nkmz.donetsk.ua,12.06.2020 6:48:54,DHCP,e0d55e0c9c7d,
172.23.9.46,scrioo-3143.,12.06.2020 7:02:23,DHCP,0030843a3f3c,
172.23.9.47,ogmec-5813-a.nkmz.donetsk.ua,12.06.2020 6:43:20,DHCP,902b349d5aad,
172.23.9.48,scrioo-1998.,12.06.2020 6:48:27,DHCP,00e01899552b,
172.23.9.49,OGMEC-5941.nkmz.donetsk.ua,12.06.2020 7:06:45,DHCP,902b3407c72b,
172.23.9.50,CanonBA4FAD.nkmz.donetsk.ua,12.06.2020 6:49:08,DHCP,f48139ba4fad,
172.23.9.51,ogmec-4439.,12.06.2020 6:46:01,DHCP,0015f24fcb58,
172.23.9.52,ogmec-5814.nkmz.donetsk.ua,12.06.2020 6:57:08,DHCP,1c1b0dc42d02,
172.23.9.53,ogmec-6341.nkmz.donetsk.ua,12.06.2020 7:08:12,DHCP,1c1b0db838da,
172.23.9.54,ogmec-3151.nkmz.donetsk.ua,15.05.2020 7:36:44,DHCP,000c6e06f676,
172.23.9.55,artem-VirtualBox.nkmz.donetsk.ua,25.05.2020 7:57:06,DHCP,080027df578d,
172.23.9.56,SCRIOO-3943.,12.06.2020 6:43:21,DHCP,0002b3c88bcd,
172.23.9.57,ogmec-4419.nkmz.donetsk.ua,12.06.2020 6:49:09,DHCP,001731182e46,
172.23.9.58,server.nkmz.donetsk.ua,25.05.2020 10:47:14,DHCP,e2343f3e00020000ab11fdabb176edccfd78,
172.23.9.59,scrioo-6107.nkmz.donetsk.ua,12.06.2020 6:23:34,DHCP,408d5c6294f6,
172.23.9.60,SCRIOO-4136.,12.06.2020 7:35:45,DHCP,00c026a14f1e,
172.23.9.62,OGMEC-5938.nkmz.donetsk.ua,12.06.2020 8:36:13,DHCP,902b3407c7c4,
172.23.9.63,ogmec-2584.nkmz.donetsk.ua,12.06.2020 6:53:23,DHCP,008048b7d6ad,
172.23.9.64,CanonBD3A5F.nkmz.donetsk.ua,12.06.2020 6:51:13,DHCP,f48139bd3a5f,
172.23.9.65,ogmec-6770.nkmz.donetsk.ua,12.06.2020 6:58:11,DHCP,e0d55e7be31e,
172.23.9.66,ogmec-4946.nkmz.donetsk.ua,12.06.2020 6:26:30,DHCP,001bfcae3817,
172.23.9.70,ogmec-6771.nkmz.donetsk.ua,12.06.2020 7:25:37,DHCP,e0d55e7be320,
172.23.9.71,scrioo-3061.nkmz.donetsk.ua,Reservation (active),DHCP,0004acd93f1e,
172.23.9.72,scrioo-6109.nkmz.donetsk.ua,12.06.2020 8:21:18,DHCP,408d5c6294f5,
172.23.9.73,scrioo-2759.nkmz.donetsk.ua,Reservation (active),DHCP,00241da4b139,
172.23.9.74,scrioo-3060.nkmz.donetsk.ua,12.06.2020 6:39:18,DHCP,0004ac393a19,
172.23.9.76,ogmec-4944.nkmz.donetsk.ua,12.06.2020 7:00:41,DHCP,001bfcae3dba,
172.23.9.77,scrioo-4592.nkmz.donetsk.ua,11.06.2020 8:24:03,DHCP,00155848e0a8,
172.23.9.78,scrioo-6108.nkmz.donetsk.ua,12.06.2020 6:47:41,DHCP,408d5c62a3c2,
172.23.9.79,ogmec-6772.nkmz.donetsk.ua,12.06.2020 6:55:41,DHCP,e0d55e79b8f4,
172.23.9.80,scrioo-2001.,12.06.2020 12:22:11,DHCP,00c026a47a9e,
172.23.9.81,ogmec-6774.nkmz.donetsk.ua,12.06.2020 7:13:25,DHCP,e0d55e7bdea1,
172.23.9.83,ogmec-5321.nkmz.donetsk.ua,12.06.2020 5:29:35,DHCP,1c6f65ad7b47,
172.23.9.87,ogmec-5937.nkmz.donetsk.ua,31.05.2020 10:05:39,DHCP,902b3407c64f,
172.23.9.88,ogmec-5936.nkmz.donetsk.ua,12.06.2020 6:49:02,DHCP,902b3409c52c,
172.23.9.91,scrioo-2766.,11.06.2020 14:29:25,DHCP,00e018995597,
172.23.9.92,scrioo-3153.nkmz.donetsk.ua,11.06.2020 5:24:43,DHCP,000c6e06f31e,
172.23.9.94,ogmec-3793.nkmz.donetsk.ua,12.06.2020 9:53:51,DHCP,5cd998f81d94,
172.23.9.100,switch1,Reservation (inactive),None,112233445566,
172.23.9.101,switch2,Reservation (inactive),None,223311445566,
172.23.9.240,TDS400-K.8,Reservation (inactive),None,00065b648500,перемещен из ОДИР
