Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.21.20.10,KPCFN11Z14.nkmz.donetsk.ua,12.06.2020 10:48:43,DHCP,001fd0838133,
172.21.20.11,NKMZ-3604.,08.06.2020 12:10:31,DHCP,000ea688e64f,
172.21.20.12,HO-KPC3.nkmz.donetsk.ua,06.06.2020 9:39:13,DHCP,008048eeb67f,
172.21.20.13,KPC-3-Spreer.nkmz.donetsk.ua,12.06.2020 7:29:50,DHCP,78e3b592ff84,
172.21.20.14,KPCFN11Z14.nkmz.donetsk.ua,05.06.2020 14:08:17,DHCP,00c026a89edd,
172.21.20.15,AKK5000.nkmz.donetsk.ua,07.06.2020 12:24:27,DHCP,000e8c9ea0f9,
172.21.20.16,kpc3-5194.nkmz.donetsk.ua,08.06.2020 11:15:36,DHCP,00d0b7093c89,
172.21.20.17,kpc3-1532.nkmz.donetsk.ua,05.06.2020 10:10:48,DHCP,00c026a1532b,
172.21.20.18,NKMZ-3109.nkmz.donetsk.ua,12.06.2020 6:35:45,DHCP,0002b3c6db0f,
172.21.20.19,kpc-3491.nkmz.donetsk.ua,22.05.2020 7:43:32,DHCP,0002b34c9d19,
172.21.20.22,kpc3-4595.,12.06.2020 9:29:40,DHCP,00155848e0c4,
172.21.20.37,kpc3-TERMPECH1_3.,08.06.2020 11:13:02,DHCP,90e6baa395e1,
172.21.20.39,TERMICH2.nkmz.donetsk.ua,08.06.2020 11:08:48,DHCP,080006247c5c,
172.21.20.50,Videoregistrator,Reservation (inactive),None,000c3d20aa5c,
172.21.20.51,Videoregistrator-2,Reservation (inactive),None,000c30a5bede,
