Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.21.5.10,mh9-3253.nkmz.donetsk.ua,12.06.2020 6:39:37,DHCP,001bfceae456,
172.21.5.11,mh9-2212.,23.05.2020 13:03:36,DHCP,00e018270150,
172.21.5.12,MH9-4175.nkmz.donetsk.ua,12.06.2020 7:04:55,DHCP,00155848e070,
172.21.5.13,mh9-4025.nkmz.donetsk.ua,12.06.2020 6:45:22,DHCP,00112fe62e82,
172.21.5.14,mh9-2806,Reservation (inactive),None,00e0189956d5,
172.21.5.15,otk-5932.nkmz.donetsk.ua,12.06.2020 7:56:01,DHCP,902b3407c40d,
172.21.5.16,mh9-1602.,12.06.2020 7:46:34,DHCP,008048b59669,
172.21.5.17,mh9-3909.nkmz.donetsk.ua,12.06.2020 8:40:59,DHCP,00112fadcf4e,
172.21.5.18,mh9-3202.nkmz.donetsk.ua,12.06.2020 6:48:48,DHCP,6466b30194ca,
172.21.5.19,mh9-6432.nkmz.donetsk.ua,12.06.2020 6:55:47,DHCP,e0d55e05f333,
172.21.5.21,mh9-3254.,12.06.2020 6:44:55,DHCP,000c6e06f6e2,
172.21.5.23,MH9-1327.,12.06.2020 7:11:09,DHCP,00a0d21d93bc,
172.21.5.24,MH9-5523.nkmz.donetsk.ua,12.06.2020 6:58:25,DHCP,1c6f65c1da5d,
172.21.5.25,mh9-1481.nkmz.donetsk.ua,12.06.2020 7:01:13,DHCP,00a0d21da138,
172.21.5.26,mh9-3257.,12.06.2020 8:48:26,DHCP,001fc6b72ac2,
172.21.5.27,mh9-3256.nkmz.donetsk.ua,12.06.2020 6:50:35,DHCP,000c6e06f5a5,
172.21.5.28,MH9-1303.,12.06.2020 6:39:54,DHCP,00112f9284c7,
172.21.5.29,mh9-2136.,04.06.2020 6:59:01,DHCP,00e01827110f,
172.21.5.31,mh9-4545-a.,12.06.2020 7:05:02,DHCP,00155848e121,
172.21.5.32,MH9-4543.nkmz.donetsk.ua,11.06.2020 12:37:59,DHCP,00155848e07e,
172.21.5.33,NKMZ-4028.nkmz.donetsk.ua,12.06.2020 6:49:02,DHCP,00112fe567ca,
172.21.5.34,MH9-6147.nkmz.donetsk.ua,12.06.2020 7:59:25,DHCP,408d5c629c84,
172.21.5.35,nkmz-6146.nkmz.donetsk.ua,17.05.2020 10:12:58,DHCP,408d5c629ba3,
172.21.5.36,mh9-3255.nkmz.donetsk.ua,12.06.2020 7:10:32,DHCP,000c6e06f3ec,
172.21.5.37,mh9-2806.,12.06.2020 6:39:34,DHCP,00c026a1ccd5,
172.21.5.38,mh9-3857.,12.06.2020 12:09:20,DHCP,00112fadbd1b,
172.21.5.39,mh9-3449.,12.06.2020 7:01:07,DHCP,00a0d21d93aa,
