Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.27.3.83,OISOU-5616.nkmz.donetsk.ua,04.05.2020 14:04:22,DHCP,50e5498829f2,
172.27.3.84,oisou-5262.nkmz.donetsk.ua,12.06.2020 7:57:36,DHCP,1c6f65ad80a4,
172.27.3.85,OISOU-5214.nkmz.donetsk.ua,03.05.2020 17:00:51,DHCP,000c2918a44a,
172.27.3.86,oisou-6195.nkmz.donetsk.ua,28.05.2020 10:31:22,DHCP,000c29cb01e4,
172.27.3.87,oisou-5164.nkmz.donetsk.ua,12.06.2020 8:04:06,DHCP,1c6f65769b24,
172.27.3.88,oisou-5988.nkmz.donetsk.ua,12.06.2020 7:58:01,DHCP,50e549a5220a,
172.27.3.90,oisou-5617.nkmz.donetsk.ua,12.06.2020 11:45:43,DHCP,50e549880efe,
172.27.3.92,OISOU-5613.nkmz.donetsk.ua,12.06.2020 7:58:14,DHCP,50e54987aedb,
172.27.3.93,oisou-ir2520.nkmz.donetsk.ua,30.05.2020 14:44:00,DHCP,f48139bbebab,
172.27.3.94,oiks-2040.,Reservation (inactive),None,000c29d35f4f,
172.27.3.96,oisou-5609.nkmz.donetsk.ua,01.06.2020 9:58:29,DHCP,50e5498829a4,
172.27.3.97,VirtualXP-69666,Reservation (inactive),None,0003ffaf7720,
172.27.3.98,oisou-5543.nkmz.donetsk.ua,12.06.2020 8:02:39,DHCP,1c6f65c1f703,
172.27.3.99,OISOU-5162.nkmz.donetsk.ua,Reservation (active),DHCP,1078d23194d0,
172.27.3.101,oisou-5618.nkmz.donetsk.ua,05.06.2020 7:13:19,DHCP,50e54987ae96,
172.27.3.107,oisou-5849.nkmz.donetsk.ua,12.06.2020 8:02:13,DHCP,902b349d6944,
172.27.3.108,oisou-5605vm.nkmz.donetsk.ua,12.06.2020 7:43:09,DHCP,000c298842ec,
172.27.3.109,oisou-5154.nkmz.donetsk.ua,12.06.2020 7:58:02,DHCP,1c6f65769aed,
172.27.3.114,oisou-3137.nkmz.donetsk.ua,Reservation (inactive),None,000c6e06fc50,
172.27.3.115,iPad4-Anatolij.nkmz.donetsk.ua,11.06.2020 0:17:21,DHCP,a8968a8ce931,
172.27.3.118,nkmz-6172.nkmz.donetsk.ua,Reservation (active),DHCP,408d5c629e10,
172.27.3.119,nkmz-6583.nkmz.donetsk.ua,11.06.2020 18:03:19,DHCP,e0d55e7be322,
172.27.3.120,oisou-5219.nkmz.donetsk.ua,12.06.2020 7:52:06,DHCP,000c29d635de,
172.27.3.121,oisou-5219.nkmz.donetsk.ua,12.06.2020 7:52:06,DHCP,000c29d635f2,
172.27.3.122,oisou-5219.nkmz.donetsk.ua,12.06.2020 7:52:06,DHCP,000c29d635e8,
172.27.3.123,oisou-6343.nkmz.donetsk.ua,12.06.2020 7:35:09,DHCP,408d5cad7415,
172.27.3.124,TL-WR841N.nkmz.donetsk.ua,02.05.2020 12:04:52,DHCP,f4f26db2b873,
172.27.3.128,oisou-5159.nkmz.donetsk.ua,03.06.2020 6:06:31,DHCP,000c29a3f405,
172.27.3.129,oisou-5159.nkmz.donetsk.ua,03.06.2020 6:06:31,DHCP,000c29a3f40f,
172.27.3.131,oisou-5608,Reservation (inactive),None,9786545478,
172.27.3.135,oce3165,Reservation (inactive),None,223344334422,
172.27.3.141,OISOU-5616.nkmz.donetsk.ua,12.06.2020 12:10:45,DHCP,000c29135702,
172.27.3.142,OISOU-5616.nkmz.donetsk.ua,12.06.2020 12:10:45,DHCP,000c2913570c,
172.27.3.143,OISOU-5616.nkmz.donetsk.ua,12.06.2020 12:10:45,DHCP,000c29135716,
172.27.3.144,oisou-6170.nkmz.donetsk.ua,12.06.2020 7:39:15,DHCP,408d5c62943f,
172.27.3.145,solomko yulia,Reservation (inactive),None,01101000,
172.27.3.146,bbb-vm-20200318-08.nkmz.donetsk.ua,02.05.2020 17:17:27,DHCP,000c298f8eda,
172.27.3.147,nkmz-6856.nkmz.donetsk.ua,25.05.2020 7:43:31,DHCP,c0e4342d517f,
172.27.3.148,OISOU-3900_m.nkmz.donetsk.ua,12.06.2020 7:48:55,DHCP,000c2951817f,
172.27.3.149,Zak-iPad-mini2.nkmz.donetsk.ua,06.06.2020 17:21:58,DHCP,6c709f7bca20,
172.27.3.150,iPhone-Mihail.nkmz.donetsk.ua,12.06.2020 12:43:29,DHCP,0c771a36de59,
172.27.3.151,RedmiNote4-Zak-Xrn4.nkmz.donetsk.ua,30.05.2020 17:36:41,DHCP,ecd09f3b05e0,
172.27.3.152,oisou-5219.nkmz.donetsk.ua,12.06.2020 8:26:56,DHCP,000c292348df,
172.27.3.153,oisou-5219.nkmz.donetsk.ua,12.06.2020 8:26:56,DHCP,000c292348f3,
172.27.3.154,oisou-5219.nkmz.donetsk.ua,12.06.2020 8:26:56,DHCP,000c292348e9,
172.27.3.155,Redmi4X-Hashvald.nkmz.donetsk.ua,10.05.2020 16:15:55,DHCP,00ec0a7cbdb8,
172.27.3.156,RedmiNote5-Redmi.nkmz.donetsk.ua,09.05.2020 8:56:47,DHCP,703a510dfc60,
172.27.3.157,RedmiNote4-VAI-XRN4.nkmz.donetsk.ua,02.06.2020 9:11:44,DHCP,ecd09f26f0e0,
172.27.3.158,nkmz-6856.nkmz.donetsk.ua,23.05.2020 17:39:49,DHCP,040e3cefa525,
172.27.3.160,Videoregistrator,Reservation (inactive),None,112233445566,¦ї5_уры№трэшър
