Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.23.10.10,clc-3963.nkmz.donetsk.ua,12.06.2020 9:01:10,DHCP,0002b3bd6296,
172.23.10.11,flc2-3133.nkmz.donetsk.ua,12.06.2020 9:15:33,DHCP,000c6e06f625,
172.23.10.12,flc2-13.,30.05.2020 7:12:41,DHCP,00c026311cc0,
172.23.10.13,CLC-4715.nkmz.donetsk.ua,12.06.2020 8:06:48,DHCP,0000210081dc,
172.23.10.14,clc-6429.nkmz.donetsk.ua,12.06.2020 6:43:56,DHCP,e0d55e041336,
172.23.10.16,clc-3252.nkmz.donetsk.ua,12.06.2020 6:53:30,DHCP,000c6e06f6d8,
172.23.10.17,clc-3962.nkmz.donetsk.ua,24.05.2020 7:05:08,DHCP,00112f92879f,
172.23.10.18,clc-1937.nkmz.donetsk.ua,12.06.2020 7:04:39,DHCP,0080ad8bd717,
172.23.10.19,clc-6428.nkmz.donetsk.ua,12.06.2020 6:59:10,DHCP,e0d55e04128e,
172.23.10.21,clc-4505-a.nkmz.donetsk.ua,06.06.2020 11:11:16,DHCP,00155848e0da,
172.23.10.22,clc-4604.nkmz.donetsk.ua,12.06.2020 6:42:51,DHCP,00155847714b,
172.23.10.25,clc-3960.nkmz.donetsk.ua,12.06.2020 6:29:40,DHCP,00112f9287ae,
172.23.10.27,clc-2362.nkmz.donetsk.ua,12.06.2020 7:04:48,DHCP,00e01826ffcd,
172.23.10.28,clc-490.nkmz.donetsk.ua,12.06.2020 9:41:27,DHCP,008048b5a696,
172.23.10.33,flc2-4598-a.nkmz.donetsk.ua,24.05.2020 8:31:38,DHCP,00155848e0cd,
172.23.10.37,clc-3129.nkmz.donetsk.ua,12.06.2020 7:32:54,DHCP,000c6e06f747,
172.23.10.100,switch,Reservation (inactive),None,221133445566,
