Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.17.14.10,otb-2484.,12.06.2020 7:41:05,DHCP,00e01865f933,
172.17.14.11,ootitb-1724.nkmz.donetsk.ua,12.06.2020 9:15:46,DHCP,00115b95a3a8,
172.17.14.12,Ekio-4984-VM.nkmz.donetsk.ua,07.05.2020 9:08:50,DHCP,0003ffad3ea3,
172.17.14.13,ekio-4128.,06.06.2020 8:23:50,DHCP,0011d8f362be,
172.17.14.14,nkmz-6163.nkmz.donetsk.ua,12.06.2020 6:03:56,DHCP,408d5c629a37,
172.17.14.15,Ekio-6701.nkmz.donetsk.ua,01.06.2020 10:19:54,DHCP,e0d55e79ba23,
172.17.14.16,ekio-4982.nkmz.donetsk.ua,12.06.2020 7:11:46,DHCP,001bfcae3dec,
172.17.14.17,EKIO-6700.nkmz.donetsk.ua,02.05.2020 10:05:22,DHCP,e0d55e7be131,
172.17.14.19,ootitb-6418.nkmz.donetsk.ua,12.06.2020 8:01:04,DHCP,e0d55e05f3f3,
172.17.14.21,ekio-3411.,12.06.2020 7:48:15,DHCP,0002b3c88db2,
172.17.14.22,ekio-4984.nkmz.donetsk.ua,12.06.2020 8:06:17,DHCP,001bfcae3ea3,
172.17.14.23,ltd-1271.,12.06.2020 10:18:28,DHCP,00a0d21d1f57,
172.17.14.24,nkmz-6535.nkmz.donetsk.ua,12.06.2020 8:26:17,DHCP,e0d55eb6c995,
172.17.14.25,ekio-1223.nkmz.donetsk.ua,Reservation (active),DHCP,008048de64f6,
172.17.14.26,ekio-2601.nkmz.donetsk.ua,12.06.2020 7:45:00,DHCP,0002b3b58e17,
172.17.14.27,EKIO-6336.nkmz.donetsk.ua,12.06.2020 7:51:08,DHCP,1c1b0db83b6e,
172.17.14.28,ekio-4394.nkmz.donetsk.ua,12.06.2020 8:08:05,DHCP,00173199d621,
172.17.14.29,Ekio-5475.nkmz.donetsk.ua,17.05.2020 13:57:32,DHCP,1c6f65a8b6f0,
172.17.14.30,DIRNKMZ-4243.nkmz.donetsk.ua,11.06.2020 8:15:46,DHCP,0013d4b386d2,
172.17.14.31,EKIO-6337.nkmz.donetsk.ua,05.06.2020 11:03:02,DHCP,1c1b0db83aad,
172.17.14.34,Ekio-5442-a.nkmz.donetsk.ua,12.06.2020 7:10:13,DHCP,1c6f65ad8074,
172.17.14.35,Ekio-4403.,12.06.2020 8:14:46,DHCP,00173118452e,
172.17.14.36,nkmz-6536,Reservation (inactive),None,e0d55eb50289,
172.17.14.38,ekio-3413.nkmz.donetsk.ua,11.06.2020 8:09:00,DHCP,0002b3c88ca8,
172.17.14.41,ekio-3427.nkmz.donetsk.ua,12.06.2020 8:22:53,DHCP,003048701cb2,
172.17.14.43,ekio-3769.nkmz.donetsk.ua,12.06.2020 7:39:06,DHCP,00a0d21d8b6d,
172.17.14.46,Ekio-5767.nkmz.donetsk.ua,12.06.2020 7:58:19,DHCP,902b349fbfd0,
172.17.14.50,ekio-4983.,12.06.2020 8:15:38,DHCP,001bfcae3a5d,
172.17.14.51,Ekio-5767-VM.nkmz.donetsk.ua,14.05.2020 13:33:47,DHCP,0003ff9dbfd0,
172.17.14.52,OOTITB-1206.,12.06.2020 8:19:18,DHCP,001d600b6030,
172.17.14.53,Ekio-5766.nkmz.donetsk.ua,12.06.2020 8:05:31,DHCP,902b349fbfda,
172.17.14.54,Ekio-5766-VM.nkmz.donetsk.ua,05.06.2020 9:26:45,DHCP,0003ff9dbfda,
172.17.14.55,Ekio-5653.nkmz.donetsk.ua,31.05.2020 16:11:18,DHCP,902b349c79b3,
172.17.14.57,ootitb-1734.nkmz.donetsk.ua,12.06.2020 9:07:04,DHCP,000c7617f92c,
