Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.26.7.2,Canon592B97.nkmz.donetsk.ua,12.06.2020 8:46:30,DHCP,9c32ce592b97,
172.26.7.3,omir-4201.nkmz.donetsk.ua,12.06.2020 8:09:49,DHCP,0013d4456217,
172.26.7.4,CanonDBEDBE.nkmz.donetsk.ua,12.06.2020 8:12:44,DHCP,001e8fdbedbe,
172.26.7.5,OMK-6213.nkmz.donetsk.ua,12.06.2020 7:49:19,DHCP,408d5ca5d318,
172.26.7.6,omir-5520-a.nkmz.donetsk.ua,08.06.2020 15:20:54,DHCP,50e54934a851,
172.26.7.7,omir-3818.nkmz.donetsk.ua,12.06.2020 7:51:24,DHCP,00112f97324a,
172.26.7.8,nkmz-6288.nkmz.donetsk.ua,12.06.2020 7:51:00,DHCP,1c1b0db8324c,
172.26.7.9,nkmz-6493.nkmz.donetsk.ua,12.06.2020 7:58:34,DHCP,e0d55eb6cec5,
172.26.7.10,oio-4628.nkmz.donetsk.ua,12.06.2020 7:34:57,DHCP,00173165cbb8,
172.26.7.11,LAW-5544.nkmz.donetsk.ua,12.06.2020 12:16:33,DHCP,1c6f6576d623,
172.26.7.12,law-4252.nkmz.donetsk.ua,12.06.2020 9:15:39,DHCP,0013d4fb40e2,
172.26.7.13,nkmz-6424.nkmz.donetsk.ua,12.06.2020 7:47:39,DHCP,e0d55e05f5a0,
172.26.7.14,omk-2724.nkmz.donetsk.ua,12.06.2020 6:44:14,DHCP,0007e9019749,
172.26.7.15,nkmz-6287.nkmz.donetsk.ua,12.06.2020 8:15:15,DHCP,1c1b0db839b7,
172.26.7.16,law-4480-a.nkmz.donetsk.ua,12.06.2020 8:06:56,DHCP,001fc6b72ac7,
172.26.7.17,dirpmshpo-3676.nkmz.donetsk.ua,11.06.2020 7:50:48,DHCP,000ea62a6f3f,
172.26.7.18,LAW-5583.nkmz.donetsk.ua,12.06.2020 7:37:22,DHCP,50e5498863fc,
172.26.7.19,law-3473.nkmz.donetsk.ua,12.06.2020 8:08:17,DHCP,00c026a13ce9,
172.26.7.20,URO-6328.nkmz.donetsk.ua,12.06.2020 7:52:29,DHCP,1c1b0db831de,
172.26.7.21,ocen-4518.nkmz.donetsk.ua,12.06.2020 9:17:37,DHCP,00155848e0de,
172.26.7.22,ootiz-6292.nkmz.donetsk.ua,12.06.2020 7:44:13,DHCP,1c1b0db831d4,
172.26.7.23,DIRPMSHPO-4835.nkmz.donetsk.ua,12.06.2020 8:36:04,DHCP,5cd998f81ea1,
172.26.7.24,wap0dae90.nkmz.donetsk.ua,Reservation (active),DHCP,843dc60dae90,Cisco AP k215
172.26.7.25,DESKTOP-DJC9A99.nkmz.donetsk.ua,08.06.2020 10:09:48,DHCP,58fb84f30b65,
172.26.7.26,ocen-6298.nkmz.donetsk.ua,12.06.2020 7:52:28,DHCP,1c1b0db83bef,
172.26.7.27,Galaxy-A7-2016.nkmz.donetsk.ua,12.06.2020 7:51:14,DHCP,8883228588ec,
172.26.7.28,ocen-4898.nkmz.donetsk.ua,01.06.2020 7:57:29,DHCP,001bfce39578,
172.26.7.29,law-3386.nkmz.donetsk.ua,12.06.2020 8:23:50,DHCP,00c026a82d15,
172.26.7.30,nkmz-6047.nkmz.donetsk.ua,12.06.2020 8:26:24,DHCP,902b34ace3e3,
172.26.7.31,NKMZ-5405.nkmz.donetsk.ua,07.06.2020 9:31:15,DHCP,1c6f65ad7b3b,
172.26.7.33,ocen-4903.nkmz.donetsk.ua,12.06.2020 7:52:33,DHCP,001bfce3959d,
172.26.7.34,Redmi4-Redmi.nkmz.donetsk.ua,11.06.2020 11:56:35,DHCP,7802f8facc86,
172.26.7.36,ENG12RH2.nkmz.donetsk.ua,10.05.2020 17:38:49,DHCP,f09fc29a9803,
172.26.7.37,ENG12RH1.nkmz.donetsk.ua,10.05.2020 17:38:49,DHCP,788a20e2d2be,
172.26.7.38,RedmiNote3-Sk_redminote3.nkmz.donetsk.ua,10.05.2020 17:50:49,DHCP,64cc2eb89036,
