Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.23.15.10,SMU-5131.nkmz.donetsk.ua,12.06.2020 11:10:50,DHCP,6cf049a484bd,
172.23.15.11,kkc-2236.nkmz.donetsk.ua,11.06.2020 7:42:32,DHCP,RAS,
172.23.15.13,nkmz-6486.nkmz.donetsk.ua,12.06.2020 7:13:10,DHCP,c85b76b0ae35,
172.23.15.14,SMU-5845.nkmz.donetsk.ua,12.06.2020 6:58:12,DHCP,4cedfbcb901f,
172.23.15.15,NKMZ-2649.,09.05.2020 8:28:39,DHCP,0002b3b58b5f,
172.23.15.16,KKC-6223.nkmz.donetsk.ua,Reservation (active),DHCP,1c1b0d25942f,
172.23.15.17,smu-6854.nkmz.donetsk.ua,12.06.2020 7:07:48,DHCP,a85e455fce87,
172.23.15.18,smu-4664.nkmz.donetsk.ua,12.06.2020 6:50:03,DHCP,ec8bdc8f1300,
172.23.15.19,NKMZ-3550.,12.06.2020 6:21:10,DHCP,000c6eb34b45,
172.23.15.21,nkmz-6327.nkmz.donetsk.ua,12.06.2020 10:19:06,DHCP,1c1b0db83b78,
172.23.15.22,SMU-5130.nkmz.donetsk.ua,12.06.2020 6:56:57,DHCP,6cf049a4862e,
172.23.15.23,smu-3186.nkmz.donetsk.ua,15.05.2020 9:25:49,DHCP,001fc6b72ace,
172.23.15.24,smu-5157.nkmz.donetsk.ua,12.06.2020 6:05:12,DHCP,1c1b0ddaeecf,
172.23.15.25,nkmz-6326.nkmz.donetsk.ua,12.06.2020 6:25:27,DHCP,1c1b0db83b9e,
172.23.15.26,nkmz-2680.,12.06.2020 9:27:16,DHCP,008048b5bc19,
172.23.15.27,smu-6305.nkmz.donetsk.ua,12.06.2020 12:58:12,DHCP,1c1b0db8324a,
172.23.15.28,KKC-3015.nkmz.donetsk.ua,12.06.2020 7:25:11,DHCP,00024488dfa0,
172.23.15.29,cmk-5013,Reservation (inactive),None,0787558554,
172.23.15.30,kkc-2236.,11.06.2020 7:41:48,DHCP,0030842770c6,
172.23.15.31,smu-6891.nkmz.donetsk.ua,12.06.2020 7:13:19,DHCP,a85e4516fba4,
172.23.15.33,SMU-5207.nkmz.donetsk.ua,Reservation (active),DHCP,1c6f657974b1,
172.23.15.34,KKC-3375.nkmz.donetsk.ua,11.06.2020 7:10:15,DHCP,000ea650f4c9,
172.23.15.35,nkmz-6532.nkmz.donetsk.ua,07.06.2020 12:29:11,DHCP,e0d55eb6cac4,
172.23.15.37,smu-1428.,Reservation (active),DHCP,008048b59c5d,
172.23.15.39,smu-2449.,12.06.2020 11:28:34,DHCP,00c026a89f84,
172.23.15.40,nkmz-6304.nkmz.donetsk.ua,12.06.2020 6:44:20,DHCP,1c1b0db83c9f,
172.23.15.41,smu-5325.nkmz.donetsk.ua,12.06.2020 12:48:10,DHCP,1c6f65ad7b22,
172.23.15.42,SMU-5326.nkmz.donetsk.ua,12.06.2020 8:21:53,DHCP,1c6f65ad7330,
172.23.15.43,kkc-2784.nkmz.donetsk.ua,11.06.2020 6:14:08,DHCP,00e0189956d8,
172.23.15.50,smu-6093.nkmz.donetsk.ua,Reservation (active),DHCP,54a050b0185e,nachalnik_smu
