Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.22.115.11,mh5-3182.nkmz.donetsk.ua,12.06.2020 5:43:43,DHCP,001bfcead5ac,
172.22.115.12,MH5-2424.nkmz.donetsk.ua,12.06.2020 6:14:24,DHCP,00c026a8a146,
172.22.115.13,mh5-2586.nkmz.donetsk.ua,12.06.2020 7:31:04,DHCP,0002b3b55de9,
172.22.115.15,mh5-3493.nkmz.donetsk.ua,12.06.2020 6:56:12,DHCP,0002b3d39b27,
172.22.115.16,mh5-2530.nkmz.donetsk.ua,11.06.2020 6:05:40,DHCP,00173151d071,
172.22.115.17,mh5-2778.nkmz.donetsk.ua,12.06.2020 12:54:28,DHCP,00e018995513,
172.22.115.18,MH5-3405.,08.06.2020 7:54:52,DHCP,0002b3c89072,
172.22.115.19,mh5-5199.nkmz.donetsk.ua,12.06.2020 7:55:39,DHCP,1c6f657974af,
172.22.115.20,mh5-3921.nkmz.donetsk.ua,12.06.2020 7:05:16,DHCP,00112fadd873,
172.22.115.21,mh5-2777.nkmz.donetsk.ua,05.06.2020 16:12:06,DHCP,00e01899566f,
172.22.115.22,mh5-5047.nkmz.donetsk.ua,11.06.2020 8:51:17,DHCP,0022153b4128,
172.22.115.23,mh5-3179.nkmz.donetsk.ua,12.06.2020 7:21:46,DHCP,000c6e06fc47,
172.22.115.24,mh5-5048.,12.06.2020 7:11:44,DHCP,001fc6e124e0,
172.22.115.25,Mh5-5045.nkmz.donetsk.ua,12.06.2020 7:31:53,DHCP,001fc6e1191c,
172.22.115.26,mh5-3260.nkmz.donetsk.ua,12.06.2020 6:21:38,DHCP,000c6e06f7f6,
172.22.115.27,mh5-2376.nkmz.donetsk.ua,09.06.2020 13:41:10,DHCP,00a0d2147846,
172.22.115.28,mh5-3128.nkmz.donetsk.ua,12.06.2020 7:12:05,DHCP,000c6ee8ab41,
172.22.115.29,mh5-4531.nkmz.donetsk.ua,12.06.2020 7:23:16,DHCP,00155848e0e0,
172.22.115.30,mh5-5046.nkmz.donetsk.ua,12.06.2020 7:39:15,DHCP,0022153b4121,
172.22.115.31,mh5-5051.nkmz.donetsk.ua,12.06.2020 6:48:59,DHCP,001fc6f41adf,
172.22.115.32,mh5-5052.nkmz.donetsk.ua,12.06.2020 7:35:17,DHCP,001fc6e67fb1,
172.22.115.35,mh5-6840.nkmz.donetsk.ua,12.06.2020 6:20:31,DHCP,04d9f5070166,
172.22.115.36,mh5-3897.nkmz.donetsk.ua,15.05.2020 14:04:38,DHCP,00112fadd66b,
172.22.115.37,mh5-3897n.nkmz.donetsk.ua,12.06.2020 10:17:09,DHCP,f0bf971690b2,
172.22.115.38,mh5-6841.nkmz.donetsk.ua,12.06.2020 6:45:54,DHCP,04d9f57ff661,
172.22.115.39,mh5-2133.nkmz.donetsk.ua,08.06.2020 6:57:41,DHCP,00e01826fe43,
