Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.26.4.58,dirppo-3674.nkmz.donetsk.ua,12.06.2020 7:59:19,DHCP,000ea62a70dd,
172.26.4.59,BAD_ADDRESS,19.04.2016 10:13:46,DHCP,3b041aac,Этот IP-адрес уже используется
172.26.4.60,bpto-tyr32.nkmz.donetsk.ua,Reservation (active),DHCP,001bfcac0bdc,
172.26.4.61,bgm-mbv.nkmz.donetsk.ua,12.06.2020 7:47:16,DHCP,001bfc380195,
172.26.4.62,bzm-shda.nkmz.donetsk.ua,12.06.2020 7:36:49,DHCP,1c6f65ad7b2c,
172.26.4.63,BAD_ADDRESS,23.01.2012 15:01:46,DHCP,3f041aac,Этот IP-адрес уже используется
172.26.4.64,bzm-lam.nkmz.donetsk.ua,12.06.2020 7:34:25,DHCP,902b34a0336a,
172.26.4.65,BGM-KTA.nkmz.donetsk.ua,Reservation (inactive),None,001bfcaac488,
172.26.4.66,bzm-lns.,12.06.2020 7:47:53,DHCP,003067442275,
172.26.4.67,bzm-srv.,05.06.2020 8:07:51,DHCP,0013d41d2bb0,
172.26.4.68,sapr-seu.nkmz.donetsk.ua,11.06.2020 8:00:42,DHCP,000ea688e82f,
172.26.4.69,DIR-OGKGRIKPO.nkmz.donetsk.ua,Reservation (inactive),None,00c026a471ef,
172.26.4.70,omkgrkpo-5596.nkmz.donetsk.ua,01.06.2020 7:59:01,DHCP,50e54987b0d2,
172.26.4.71,breo-min1.nkmz.donetsk.ua,12.06.2020 8:01:54,DHCP,001bfcaac4be,
172.26.4.72,BGM-PAV.nkmz.donetsk.ua,Reservation (inactive),None,000ea688e8af,
172.26.4.73,BGM-KAV,Reservation (inactive),None,001122334455,
172.26.4.74,BAD_ADDRESS,29.05.2013 10:50:28,DHCP,4a041aac,Этот IP-адрес уже используется
172.26.4.75,BAD_ADDRESS,05.01.2018 15:14:08,DHCP,4b041aac,Этот IP-адрес уже используется
172.26.4.76,nkmz-4989.nkmz.donetsk.ua,11.06.2020 8:44:18,DHCP,0013775bb192,
172.26.4.77,nkmz-6547.nkmz.donetsk.ua,12.06.2020 7:54:10,DHCP,e0d55ebe1a25,
172.26.4.78,dir-prgrikpo.nkmz.donetsk.ua,12.06.2020 8:08:00,DHCP,00112f9287a5,
172.26.4.79,OMKGRKPO-5540.nkmz.donetsk.ua,12.06.2020 8:08:20,DHCP,1c6f65c220f4,
172.26.4.80,OMKGRKPO-5539.nkmz.donetsk.ua,12.06.2020 7:45:24,DHCP,1c6f65c2b108,
172.26.4.81,dppo-6655.nkmz.donetsk.ua,12.06.2020 7:46:01,DHCP,e0d55e7be2f3,
172.26.4.82,bzm-lps.nkmz.donetsk.ua,12.06.2020 8:02:52,DHCP,1c6f65a6febc,
172.26.4.83,dirppo-4965.nkmz.donetsk.ua,22.05.2020 11:33:48,DHCP,001bfcae3650,
172.26.4.85,omkgrkpo-5597.nkmz.donetsk.ua,12.06.2020 10:33:42,DHCP,50e54987eb28,
172.26.4.86,bzm-kaa.nkmz.donetsk.ua,12.06.2020 7:51:34,DHCP,1c6f65a70086,
172.26.4.87,dir-bei.,12.06.2020 7:47:31,DHCP,0002b34c9e32,
172.26.4.88,Omkgrkpo-men.nkmz.donetsk.ua,12.06.2020 8:08:41,DHCP,001731fb7d9f,
172.26.4.90,omkgrkpo-4575.nkmz.donetsk.ua,31.05.2020 16:09:23,DHCP,00155848e0e8,
172.26.4.91,bgm-rsn.nkmz.donetsk.ua,17.05.2020 12:39:27,DHCP,1c6f65a700ed,
172.26.4.92,breo-kos.nkmz.donetsk.ua,12.06.2020 7:57:27,DHCP,e0d55e7be137,
172.26.4.93,omkgrkpo-2256.nkmz.donetsk.ua,Reservation (active),DHCP,000ea688e777,
172.26.4.95,bzm-kuv.nkmz.donetsk.ua,30.04.2020 9:00:40,DHCP,001bfcac0d7b,
172.26.4.96,bzm-tba.nkmz.donetsk.ua,12.06.2020 7:47:12,DHCP,1c1b0db83cde,
172.26.4.97,bzm-koi.nkmz.donetsk.ua,06.06.2020 8:00:29,DHCP,e0d55e0ca789,
172.26.4.98,breo-taa.nkmz.donetsk.ua,12.06.2020 8:02:26,DHCP,001bfc380193,
172.26.4.101,dir-bei.nkmz.donetsk.ua,Reservation (active),DHCP,00c026a13ce9,
172.26.4.102,dir-eg.nkmz.donetsk.ua,Reservation (inactive),None,008048b5babe,
172.26.4.103,dir-snv.nkmz.donetsk.ua,Reservation (active),DHCP,008048b597f7,
172.26.4.105,breo-sir.,22.05.2020 8:06:26,DHCP,001bfc38017f,
172.26.4.106,CanonBBEC63.nkmz.donetsk.ua,12.06.2020 10:22:05,DHCP,f48139bbec63,
172.26.4.107,bzm-hvi.nkmz.donetsk.ua,28.05.2020 7:42:06,DHCP,001bfcac085f,
172.26.4.108,bzm-pvv.nkmz.donetsk.ua,12.06.2020 7:42:57,DHCP,1c1b0db83c78,
172.26.4.110,Omkgrkpo-4234.nkmz.donetsk.ua,Reservation (active),DHCP,0013d443790f,
172.26.4.111,omkgrkpo-2026.nkmz.donetsk.ua,Reservation (active),DHCP,00c026a47534,
172.26.4.112,BZM,Reservation (inactive),None,336688998899,
172.26.4.113,BZM,Reservation (inactive),None,556655666666,
172.26.4.114,BZM,Reservation (inactive),None,444444443333,
172.26.4.115,BZM,Reservation (inactive),None,557788888888,
172.26.4.116,omkgrkpo-6435.nkmz.donetsk.ua,12.06.2020 7:36:09,DHCP,e0d55e04e970,
172.26.4.117,omkgrkpo-3650.nkmz.donetsk.ua,12.06.2020 8:03:35,DHCP,000ea688e862,
172.26.4.118,CanonBCB69B.nkmz.donetsk.ua,11.06.2020 8:00:25,DHCP,f48139bcb69b,
172.26.4.119,nkmz-6434.nkmz.donetsk.ua,12.06.2020 7:54:38,DHCP,e0d55e05f3df,
172.26.4.120,breo-slv.nkmz.donetsk.ua,12.06.2020 7:53:07,DHCP,1c6f65ad7b49,
172.26.4.121,bzm-psn.nkmz.donetsk.ua,12.06.2020 7:39:55,DHCP,e0d55e7be0bd,
172.26.4.122,nkmz-6549.nkmz.donetsk.ua,12.06.2020 8:01:08,DHCP,e0d55ebe1980,
172.26.4.123,bzm-svn.nkmz.donetsk.ua,12.06.2020 7:59:34,DHCP,e0d55e7be33a,
172.26.4.124,bzm-shon.nkmz.donetsk.ua,12.06.2020 12:43:26,DHCP,1c6f65a700d8,
172.26.4.125,Canon58C017.nkmz.donetsk.ua,12.06.2020 7:14:01,DHCP,9c32ce58c017,
172.26.4.126,bzm-vrv.nkmz.donetsk.ua,12.06.2020 7:53:24,DHCP,4cedfbcb90b3,
172.26.4.127,breo-gmb.nkmz.donetsk.ua,12.06.2020 7:54:46,DHCP,e0d55e7bdfbc,
172.26.4.128,breo-mas.nkmz.donetsk.ua,12.06.2020 8:33:14,DHCP,1c6f65ae52e2,
172.26.4.129,breo-giv.nkmz.donetsk.ua,12.06.2020 7:41:53,DHCP,1c6f65a6fffc,
172.26.4.130,breo-rsv.nkmz.donetsk.ua,12.06.2020 7:54:21,DHCP,001bfcaac4bb,
172.26.4.131,breo-oal.nkmz.donetsk.ua,12.06.2020 8:06:34,DHCP,902b34a02733,
172.26.4.132,Canon58C983.nkmz.donetsk.ua,12.06.2020 7:56:55,DHCP,9c32ce58c983,
172.26.4.133,breo-kka.nkmz.donetsk.ua,12.06.2020 7:47:18,DHCP,902b34a01db5,
172.26.4.134,breo-min.,02.06.2020 21:57:14,DHCP,001bfcac09c6,
172.26.4.135,breo-jsa.nkmz.donetsk.ua,12.06.2020 7:53:51,DHCP,1c6f65a700ee,
172.26.4.136,breo-kem.nkmz.donetsk.ua,12.06.2020 7:58:45,DHCP,001bfcaac2df,
172.26.4.137,breo-lou.nkmz.donetsk.ua,12.06.2020 7:58:32,DHCP,1c6f65ad7afb,
172.26.4.138,breo-zve.nkmz.donetsk.ua,12.06.2020 8:01:13,DHCP,001bfcac0b66,
172.26.4.139,breo-nsv.nkmz.donetsk.ua,12.06.2020 7:55:14,DHCP,1c6f65a6fed5,
172.26.4.140,breo-shnv.nkmz.donetsk.ua,12.06.2020 7:59:47,DHCP,902b34a0270d,
172.26.4.141,breo-aoa.nkmz.donetsk.ua,12.06.2020 8:10:34,DHCP,001bfcaac48c,
172.26.4.142,bdso-asa.nkmz.donetsk.ua,12.06.2020 7:55:06,DHCP,1c6f65a700dc,
172.26.4.143,bdso-mlb.nkmz.donetsk.ua,12.06.2020 7:43:36,DHCP,e0d55e7b6058,
172.26.4.144,bdso-shrv.nkmz.donetsk.ua,12.06.2020 7:47:00,DHCP,902b34a026f6,
172.26.4.145,bdso-mnv.nkmz.donetsk.ua,12.06.2020 7:24:18,DHCP,1c6f65a8b6e3,
172.26.4.146,bdso-tgu.nkmz.donetsk.ua,12.06.2020 7:10:01,DHCP,00a0d21d8b84,
172.26.4.147,bdso-yai.nkmz.donetsk.ua,12.06.2020 8:06:42,DHCP,e0d55e7be312,
172.26.4.148,bdso-kas.nkmz.donetsk.ua,12.06.2020 9:29:29,DHCP,e0d55e7c4f5b,
172.26.4.149,Canon58C95E.nkmz.donetsk.ua,12.06.2020 7:11:05,DHCP,9c32ce58c95e,
172.26.4.150,bdso-rmn.nkmz.donetsk.ua,08.06.2020 8:12:21,DHCP,1c6f65a700b9,
172.26.4.151,bdso-sav.nkmz.donetsk.ua,12.06.2020 7:58:13,DHCP,1c6f65a700c0,
172.26.4.152,bdso-chin.nkmz.donetsk.ua,12.06.2020 8:05:29,DHCP,001bfcac0d89,
172.26.4.153,bdso-rla.nkmz.donetsk.ua,12.06.2020 7:35:21,DHCP,1c6f65ad768c,
172.26.4.154,bdso-ads.nkmz.donetsk.ua,12.06.2020 7:55:31,DHCP,001bfcac0d6a,
172.26.4.155,bdso-svv.nkmz.donetsk.ua,12.06.2020 7:53:19,DHCP,001bfcac0d88,
172.26.4.156,bdso-zyv.,12.06.2020 7:58:18,DHCP,001bfc380199,
172.26.4.157,bdso-evv.nkmz.donetsk.ua,12.06.2020 8:03:53,DHCP,1c6f65ad819d,
172.26.4.158,bdso-seb.nkmz.donetsk.ua,12.06.2020 7:54:37,DHCP,e0d55e7be2fd,
172.26.4.159,bdso-zsi.nkmz.donetsk.ua,12.06.2020 8:06:52,DHCP,1c6f65ad7b5f,
172.26.4.160,bdso-sva.nkmz.donetsk.ua,12.06.2020 7:56:08,DHCP,902b34a02725,
172.26.4.161,bdso-shas.nkmz.donetsk.ua,12.06.2020 7:31:19,DHCP,902b34a0273d,
172.26.4.162,bdso-kvv.nkmz.donetsk.ua,12.06.2020 7:44:48,DHCP,1c6f65a700e7,
172.26.4.163,bdso-vsv.nkmz.donetsk.ua,12.06.2020 7:53:52,DHCP,902b34a02724,
172.26.4.164,bdso-bse.,12.06.2020 7:28:29,DHCP,001bfcac0982,
172.26.4.165,bdso-pag.nkmz.donetsk.ua,12.06.2020 7:34:04,DHCP,1c6f65a70083,
172.26.4.166,bgm-pag.nkmz.donetsk.ua,12.06.2020 8:12:15,DHCP,e0d55e7bdf0e,
172.26.4.167,bdso-naa.nkmz.donetsk.ua,11.06.2020 8:08:29,DHCP,1c6f65a700d5,
172.26.4.168,ocen-3647.nkmz.donetsk.ua,12.06.2020 7:49:21,DHCP,000ea688ea28,
172.26.4.169,ocen-4898.nkmz.donetsk.ua,12.06.2020 7:42:23,DHCP,001bfce39578,
172.26.4.170,ocen-4913.nkmz.donetsk.ua,12.06.2020 7:49:50,DHCP,00155848e119,
172.26.4.171,ocen-4906.,12.06.2020 7:42:15,DHCP,00155848e105,
172.26.4.172,ocen-4908.nkmz.donetsk.ua,12.06.2020 7:53:48,DHCP,00c0262d0a3a,
172.26.4.173,ocen-4901.nkmz.donetsk.ua,12.06.2020 7:59:43,DHCP,001bfce3962f,
172.26.4.174,ocen-4521.nkmz.donetsk.ua,12.06.2020 7:35:40,DHCP,5cd998f81e60,
172.26.4.203,BGM-LVN.nkmz.donetsk.ua,Reservation (inactive),None,000e0c762fd9,
172.26.5.5,tds-400,Reservation (inactive),None,7979659574,
