Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.21.6.10,NKMZ-2809.nkmz.donetsk.ua,12.06.2020 6:41:13,DHCP,00e018d79c5c,
172.21.6.11,mh6-2527.nkmz.donetsk.ua,12.06.2020 6:56:56,DHCP,00e018759765,
172.21.6.12,mh6-1995.,23.05.2020 8:40:00,DHCP,00c026a4a27d,
172.21.6.13,mh6-4240.,12.06.2020 8:02:11,DHCP,0013d4b39081,
172.21.6.14,mh6-3199.nkmz.donetsk.ua,12.06.2020 6:28:56,DHCP,000c6e06f66f,
172.21.6.15,mh6-3198.nkmz.donetsk.ua,12.06.2020 6:48:51,DHCP,000c6e06f767,
172.21.6.16,mh6-1912.nkmz.donetsk.ua,28.05.2020 8:22:45,DHCP,00c026a14f50,
172.21.6.17,mh6-2267.,11.06.2020 10:30:41,DHCP,000ea6947c33,
172.21.6.18,flc2-1709.,28.05.2020 8:18:58,DHCP,00a0d21d8b87,
172.21.6.19,mh6-3959.nkmz.donetsk.ua,11.06.2020 16:10:04,DHCP,667744223310,
172.21.6.20,mh6-6150.nkmz.donetsk.ua,12.06.2020 6:45:16,DHCP,408d5c6294ec,
172.21.6.21,mh6-1891.nkmz.donetsk.ua,12.06.2020 6:40:43,DHCP,00c026a16d21,
172.21.6.22,mh6-3200.nkmz.donetsk.ua,12.06.2020 6:49:27,DHCP,000c6e072cc9,
172.21.6.23,mh6-2730.nkmz.donetsk.ua,12.06.2020 6:03:35,DHCP,00e0188ffc97,
172.21.6.24,mh6-3940.nkmz.donetsk.ua,12.06.2020 6:27:55,DHCP,00112f928791,
172.21.6.25,NKMZ-3625.,12.06.2020 11:59:29,DHCP,000ea688eacc,
172.21.6.26,NKMZ-3624.,12.06.2020 7:08:01,DHCP,000ea688eaea,
172.21.6.27,mh6-4533.nkmz.donetsk.ua,12.06.2020 6:58:00,DHCP,00155848e112,
172.21.6.28,mh6-3148.nkmz.donetsk.ua,12.06.2020 6:49:15,DHCP,000c6e06f5dc,
172.21.6.29,mh6-4534.nkmz.donetsk.ua,12.06.2020 6:43:31,DHCP,00155848e118,
172.21.6.30,mh6-1388.nkmz.donetsk.ua,12.06.2020 6:33:28,DHCP,0002b34c9e05,
172.21.6.31,mh6-2008.nkmz.donetsk.ua,22.05.2020 12:47:01,DHCP,00c026a471ea,
172.21.6.33,mh6-1692.nkmz.donetsk.ua,12.06.2020 6:38:57,DHCP,000c6e06eefc,
172.21.6.34,mh6-2272.,12.06.2020 7:01:27,DHCP,00e0182705f6,
172.21.6.36,mh6-1847.,12.06.2020 6:51:41,DHCP,0030843a3f87,
172.21.6.37,mh6-5959.nkmz.donetsk.ua,11.06.2020 6:38:51,DHCP,902b34088999,
