Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.22.112.10,kcp-2289.nkmz.donetsk.ua,01.05.2020 8:43:44,DHCP,00c026a1545e,
172.22.112.11,kcp-4591.nkmz.donetsk.ua,12.06.2020 7:59:47,DHCP,00155848e109,
172.22.112.12,kcp-3192.nkmz.donetsk.ua,31.05.2020 12:28:23,DHCP,000c6e06f7ca,
172.22.112.13,kcp-3936.nkmz.donetsk.ua,12.06.2020 7:40:35,DHCP,00112fae81da,
172.22.112.14,kcp-4049.nkmz.donetsk.ua,02.06.2020 23:22:04,DHCP,00112fe66b15,
172.22.112.15,KCP-5211.nkmz.donetsk.ua,12.06.2020 7:03:24,DHCP,1c6f65769b17,
172.22.112.16,kcp-4514.nkmz.donetsk.ua,12.06.2020 7:53:51,DHCP,00155848e086,
172.22.112.17,pdogro-3127.nkmz.donetsk.ua,12.06.2020 7:51:09,DHCP,000c6e06fc40,
172.22.112.18,pdopmo-3188.nkmz.donetsk.ua,11.06.2020 7:41:38,DHCP,0002b34c9e80,
172.22.112.19,nkmz-6560.nkmz.donetsk.ua,12.06.2020 7:39:52,DHCP,e0d55ebe194e,
172.22.112.20,,10.06.2020 0:11:19,DHCP,4419b66df14b,
172.22.112.21,ogs-2441.nkmz.donetsk.ua,12.06.2020 7:32:00,DHCP,00c026a89ccd,
172.22.112.22,PM-4694.nkmz.donetsk.ua,12.06.2020 11:17:59,DHCP,001bfc32c56b,
172.22.112.23,pn,Reservation (inactive),None,443322334433,
172.22.112.24,pdopmo-3168.nkmz.donetsk.ua,12.06.2020 11:20:56,DHCP,000c6e06f5e5,
172.22.112.25,kpc-3916.nkmz.donetsk.ua,12.06.2020 8:26:41,DHCP,00112fadf1ac,
172.22.112.26,kcp-3924.nkmz.donetsk.ua,12.06.2020 7:58:35,DHCP,00112fadb7fd,
172.22.112.27,kcp-4479.nkmz.donetsk.ua,12.06.2020 7:54:41,DHCP,00173151d06e,
172.22.112.28,pn,Reservation (inactive),None,667755446633,
172.22.112.29,cipa,Reservation (inactive),None,0000000000000000,
172.22.112.30,kcp-3846.nkmz.donetsk.ua,12.06.2020 8:00:04,DHCP,00112f997e81,
172.22.112.31,kcp-5525.nkmz.donetsk.ua,12.06.2020 7:06:56,DHCP,1c6f65c1d506,
172.22.112.32,kcp-2271.nkmz.donetsk.ua,12.06.2020 7:15:21,DHCP,00e01826cd99,
172.22.112.33,pdogro-4608.nkmz.donetsk.ua,08.06.2020 7:46:19,DHCP,001fc6b73b6f,
172.22.112.34,nkmz-6863.nkmz.donetsk.ua,11.06.2020 10:04:40,DHCP,04d9f5053071,
172.22.112.35,kcp-3193.nkmz.donetsk.ua,12.06.2020 7:54:25,DHCP,000c6e073459,
172.22.112.36,nkmz-6559.nkmz.donetsk.ua,11.06.2020 9:42:43,DHCP,e0d55ebe19d9,
172.22.112.37,nkmz-6586.nkmz.donetsk.ua,12.06.2020 8:52:08,DHCP,e0d55e7be2dd,
172.22.112.38,kcp-3631.nkmz.donetsk.ua,12.06.2020 7:59:00,DHCP,000ea688e834,
172.22.112.39,kcp-5526.nkmz.donetsk.ua,12.06.2020 11:32:19,DHCP,1c6f65c11c63,
172.22.112.40,pdopmo-3189.,11.06.2020 7:45:52,DHCP,000c6e06f4b8,
172.22.112.41,PDO-6557.nkmz.donetsk.ua,12.06.2020 8:56:50,DHCP,e0d55eb7ecd2,
172.22.112.42,kcp-1488.nkmz.donetsk.ua,15.05.2020 7:40:13,DHCP,000ae67d4d25,
172.22.112.43,pdogro-2422.nkmz.donetsk.ua,12.06.2020 7:14:03,DHCP,00c026a8a560,
172.22.112.44,pdogro-2423.nkmz.donetsk.ua,12.06.2020 7:53:03,DHCP,00c026a8a133,
172.22.112.45,CanonDC3715.nkmz.donetsk.ua,12.06.2020 7:07:38,DHCP,001e8fdc3715,
172.22.112.46,pdopmo-3236.,12.06.2020 6:51:18,DHCP,003067d4d83b,
172.22.112.47,nkmz-6775.nkmz.donetsk.ua,25.05.2020 8:03:30,DHCP,c8d9d2ab2f17,
172.22.112.48,pdogro-3261.nkmz.donetsk.ua,16.05.2020 9:28:37,DHCP,00e018759607,
172.22.112.49,kcp-6002.nkmz.donetsk.ua,12.06.2020 8:05:27,DHCP,50e549868ad8,
172.22.112.50,kcp-1488.nkmz.donetsk.ua,12.06.2020 7:54:20,DHCP,000ea650fb75,
172.22.112.51,kcp-3672.nkmz.donetsk.ua,06.06.2020 11:24:22,DHCP,0011d82d51a6,
172.22.112.52,kcp-3400.nkmz.donetsk.ua,12.06.2020 7:00:34,DHCP,0002b3c8906e,
