Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.22.5.3,AKK125ESX1.nkmz.donetsk.ua,Reservation (active),DHCP,0060e0762ba0,
172.22.5.10,kpc2-4511.nkmz.donetsk.ua,12.06.2020 6:48:42,DHCP,00155848e120,
172.22.5.11,kpc-4594.nkmz.donetsk.ua,12.06.2020 6:57:35,DHCP,00155848e0c9,
172.22.5.12,DESKTOP-3IHFJ12.nkmz.donetsk.ua,16.05.2020 12:31:43,DHCP,005056bca31e,
172.22.5.13,kpc-6541.nkmz.donetsk.ua,12.06.2020 11:22:00,DHCP,e0d55ebe1640,
172.22.5.15,Canon58B5FE.nkmz.donetsk.ua,12.06.2020 6:49:48,DHCP,9c32ce58b5fe,
172.22.5.16,kpc2-1726.nkmz.donetsk.ua,12.06.2020 6:48:32,DHCP,00e01826d117,
172.22.5.17,kpc3-5195.nkmz.donetsk.ua,12.06.2020 6:41:39,DHCP,1c6f65771927,
172.22.5.18,NKMZ-4577.nkmz.donetsk.ua,21.05.2020 6:39:17,DHCP,00155848e10e,
172.22.5.19,PC-2486.nkmz.donetsk.ua,10.06.2020 17:52:45,DHCP,00e018626e65,
172.22.5.20,kpc-3955.nkmz.donetsk.ua,12.06.2020 6:51:08,DHCP,00112f9287a1,
172.22.5.21,kpc-2728.nkmz.donetsk.ua,31.05.2020 19:02:17,DHCP,0015f244d1b1,
172.22.5.22,ogmetr-1680.,31.05.2020 13:24:02,DHCP,008048de54b6,
172.22.5.23,kpc2-4919.nkmz.donetsk.ua,12.06.2020 6:59:29,DHCP,001bfc85798a,
172.22.5.24,kpc-4140.nkmz.donetsk.ua,12.06.2020 7:01:33,DHCP,0011d8b5c1d6,
172.22.5.25,kpc2-5573.nkmz.donetsk.ua,12.06.2020 6:32:31,DHCP,1c6f65c0f33e,
172.22.5.26,kpc3-1494.nkmz.donetsk.ua,12.06.2020 7:09:29,DHCP,008048b5af82,
172.22.5.27,ShP-KPC-2-HP.nkmz.donetsk.ua,07.06.2020 19:53:50,DHCP,5cd998f81d9b,
172.22.5.28,kpc2-2479.,11.06.2020 7:25:30,DHCP,00e0186270dc,
172.22.5.29,akk3000srv.nkmz.donetsk.ua,28.05.2020 1:13:03,DHCP,984be1719dfc,
172.22.5.30,kpc2-4509.,12.06.2020 6:57:56,DHCP,00155848e0eb,
172.22.5.31,kpc2-3904.nkmz.donetsk.ua,11.06.2020 7:04:25,DHCP,00112fadd8ae,
172.22.5.32,Ovens_6511.nkmz.donetsk.ua,06.06.2020 13:51:30,DHCP,00219119857d,
172.22.5.33,NKMZ-6539.nkmz.donetsk.ua,12.06.2020 7:20:46,DHCP,e0d55ebe18a6,
172.22.5.34,KPC1-3883-a.nkmz.donetsk.ua,12.06.2020 7:02:03,DHCP,00112fae815f,
172.22.5.35,nkmz-3464.,12.06.2020 6:23:41,DHCP,0026540e1660,
172.22.5.36,kpc-3865.nkmz.donetsk.ua,12.06.2020 6:56:52,DHCP,00112fae4ff4,
172.22.5.37,nkmz-6540.nkmz.donetsk.ua,12.06.2020 6:34:34,DHCP,e0d55ebe19e2,
172.22.5.38,kpc2-3886.nkmz.donetsk.ua,12.06.2020 6:48:48,DHCP,00112fadf1cd,
172.22.5.39,pn,Reservation (inactive),None,223344332233,
172.22.5.40,kpc-5575.nkmz.donetsk.ua,12.06.2020 12:49:14,DHCP,1c6f65bec993,
172.22.5.41,kpc3-6053.nkmz.donetsk.ua,12.06.2020 6:52:03,DHCP,000ea697f27f,
172.22.5.42,nkmz-6558.nkmz.donetsk.ua,30.05.2020 13:02:47,DHCP,e0d55ebe17db,
172.22.5.43,kpc-6143.nkmz.donetsk.ua,12.06.2020 6:53:55,DHCP,408d5c629a2c,
172.22.5.44,AKK125DEV1.nkmz.donetsk.ua,05.06.2020 15:39:43,DHCP,005056bce952,
172.22.5.45,AKK125ENG1.nkmz.donetsk.ua,07.06.2020 8:52:26,DHCP,000c29ba9bfe,
172.22.5.46,KPC3-5196.nkmz.donetsk.ua,09.06.2020 13:24:05,DHCP,1c6f65769a16,
172.22.5.47,NKMZ-6558.nkmz.donetsk.ua,05.06.2020 14:53:26,DHCP,00c026a4a27d,
172.22.5.48,KPC3-2827.,12.06.2020 6:32:13,DHCP,0030843a3f88,
172.22.5.49,kpc2-888.,01.05.2020 19:31:31,DHCP,08000690644f,
172.22.5.50,kPC2-2507.nkmz.donetsk.ua,12.06.2020 11:59:45,DHCP,00e01865f461,
172.22.5.51,,26.05.2020 0:38:14,DHCP,4419b66df26d,
172.22.5.52,kpc3-3414.,08.06.2020 16:08:19,DHCP,0002b34c9e93,
172.22.5.53,kpc-3197.nkmz.donetsk.ua,11.06.2020 9:56:15,DHCP,00112fadf1bf,
172.22.5.54,KPC2-2490.nkmz.donetsk.ua,05.06.2020 9:48:04,DHCP,00e018602f2f,
172.22.5.56,NKMZ-2686.nkmz.donetsk.ua,12.06.2020 6:22:33,DHCP,0002b3b5819d,
172.22.5.57,kpc3-1543.nkmz.donetsk.ua,12.06.2020 8:26:51,DHCP,008048b5a1b6,
172.22.5.58,AKK125SRV.nkmz.donetsk.ua,08.06.2020 12:33:31,DHCP,0060e06ff821,
172.22.5.60,kpc3-4593.nkmz.donetsk.ua,12.06.2020 7:05:48,DHCP,00155848e0c7,
172.22.5.61,kpc-6096.nkmz.donetsk.ua,05.06.2020 6:00:57,DHCP,d050996010ac,
172.22.5.62,kpc3-2045.,12.06.2020 10:06:14,DHCP,000ea6947a2e,
172.22.5.63,kpc-2552.,11.06.2020 20:41:20,DHCP,00804812c7ba,
172.22.5.64,kpc-2789.nkmz.donetsk.ua,12.06.2020 6:57:05,DHCP,00e0189954f2,
172.22.5.65,KPCU1F18.nkmz.donetsk.ua,07.06.2020 9:29:13,DHCP,a0d3c107471b,
172.22.5.66,AKK12K500.nkmz.donetsk.ua,30.05.2020 23:21:46,DHCP,0060e0762b9c,
172.22.5.67,kpc-4508.nkmz.donetsk.ua,15.05.2020 15:22:43,DHCP,00155848e0ef,
172.22.5.68,kpc-3866.,12.06.2020 6:49:49,DHCP,00155847711d,
172.22.5.69,kpc3-6058.nkmz.donetsk.ua,12.06.2020 6:49:54,DHCP,001617bd5561,
172.22.5.70,Videoregistrator_1,Reservation (inactive),None,001122334455,
172.22.5.71,Videoregistrator_2,Reservation (inactive),None,775544332211,
172.22.5.73,kpc2-4510.nkmz.donetsk.ua,23.05.2020 23:00:58,DHCP,00155848e11c,
