Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.26.8.25,UMO-10.gb.nkmz.donetsk.ua,Reservation (inactive),None,00e01865f461,
172.26.8.101,gb-5850.gb.nkmz.donetsk.ua,23.05.2020 15:12:26,DHCP,902b34a01975,
172.26.8.103,gb-2887.gb.nkmz.donetsk.ua,11.06.2020 23:40:52,DHCP,000c6edd0659,
172.26.8.104,gb-6511.nkmz.donetsk.ua,12.06.2020 7:47:08,DHCP,e0d55eb6c9a0,
172.26.8.109,gb-5887.gb.nkmz.donetsk.ua,12.06.2020 8:06:34,DHCP,902b3407b990,
172.26.8.110,gb-5888.gb.nkmz.donetsk.ua,12.06.2020 8:01:11,DHCP,902b3407c64b,
172.26.8.113,gb-6612.nkmz.donetsk.ua,12.06.2020 12:44:28,DHCP,e0d55e7be335,
172.26.8.114,gb-5890.gb.nkmz.donetsk.ua,12.06.2020 7:06:37,DHCP,902b3407be11,
172.26.8.115,gb-5893.nkmz.donetsk.ua,12.06.2020 7:35:57,DHCP,902b3407b997,
172.26.8.116,gb-5883.gb.nkmz.donetsk.ua,12.06.2020 7:16:48,DHCP,902b3408411a,
172.26.8.117,gb-5886.gb.nkmz.donetsk.ua,12.06.2020 11:49:04,DHCP,902b3407c7b9,
172.26.8.118,GB-5898.gb.nkmz.donetsk.ua,12.06.2020 7:04:52,DHCP,902b3407c72a,
172.26.8.120,gb-5885.gb.nkmz.donetsk.ua,12.06.2020 8:24:45,DHCP,902b340859f8,
172.26.8.121,gb-2503.nkmz.donetsk.ua,08.06.2020 7:51:19,DHCP,000c6efcdf8a,
172.26.8.122,gb-2894.nkmz.donetsk.ua,12.06.2020 7:28:08,DHCP,00e018d58808,
172.26.8.123,gb-5879.gb.nkmz.donetsk.ua,12.06.2020 11:48:56,DHCP,902b34057c86,
172.26.8.124,gb-5036.nkmz.donetsk.ua,12.06.2020 6:22:25,DHCP,00d0b7093cef,
172.26.8.125,gb-5881.nkmz.donetsk.ua,12.06.2020 7:14:16,DHCP,902b3405aeba,
172.26.8.127,GB-2868.nkmz.donetsk.ua,12.06.2020 7:45:05,DHCP,00e018d58eb1,
172.26.8.128,gb-5889.gb.nkmz.donetsk.ua,12.06.2020 11:48:10,DHCP,902b3407be12,
172.26.8.129,gb-5894.gb.nkmz.donetsk.ua,12.06.2020 11:49:04,DHCP,902b3409c738,
172.26.8.130,gb-5895.gb.nkmz.donetsk.ua,12.06.2020 7:15:11,DHCP,902b3407be0a,
172.26.8.131,gb-5880.nkmz.donetsk.ua,12.06.2020 7:00:48,DHCP,902b3407bbab,
172.26.8.132,GB-2885.gb.nkmz.donetsk.ua,12.06.2020 7:52:56,DHCP,00e018d59238,
172.26.8.133,gb-6322.nkmz.donetsk.ua,12.06.2020 6:52:22,DHCP,1c1b0db83b18,
172.26.8.134,gb-5891.nkmz.donetsk.ua,12.06.2020 8:41:40,DHCP,902b3407b991,
172.26.8.135,gb-3821.gb.nkmz.donetsk.ua,12.06.2020 7:30:03,DHCP,00d0b7093830,
172.26.8.136,gb-6505.nkmz.donetsk.ua,11.06.2020 8:54:09,DHCP,e0d55eb6ca9e,
172.26.8.139,gb-6514.nkmz.donetsk.ua,04.06.2020 10:03:46,DHCP,e0d55eb50a8b,
172.26.8.142,gb-5861.nkmz.donetsk.ua,12.06.2020 8:02:06,DHCP,1c6f65bec8e8,
172.26.8.143,gb-6506.nkmz.donetsk.ua,12.06.2020 8:57:45,DHCP,e0d55eb6c989,
172.26.8.144,gb-6513.nkmz.donetsk.ua,12.06.2020 10:41:03,DHCP,e0d55eb6c997,
172.26.8.145,gb-6508.nkmz.donetsk.ua,12.06.2020 7:45:40,DHCP,e0d55eb6cc36,
172.26.8.146,gb-6509.nkmz.donetsk.ua,12.06.2020 8:03:14,DHCP,e0d55eb6c72d,
172.26.8.148,gb-6507.nkmz.donetsk.ua,12.06.2020 7:57:22,DHCP,e0d55eb505e2,
172.26.8.149,gb-6515.nkmz.donetsk.ua,12.06.2020 7:32:22,DHCP,e0d55eb6ce06,
