Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.22.2.10,marten-2247.,12.06.2020 0:05:38,DHCP,001b784926ec,
172.22.2.11,ILOCZJ93604G7.nkmz.donetsk.ua,30.04.2020 20:39:38,DHCP,0025b3ace828,
172.22.2.13,nkmz-5626.nkmz.donetsk.ua,12.06.2020 6:12:19,DHCP,50e549bd78a8,
172.22.2.14,NKMZ-3315.,12.06.2020 10:48:28,DHCP,0002b3c88b46,
172.22.2.15,marten-2154.nkmz.donetsk.ua,12.06.2020 6:18:01,DHCP,00e01826fa26,
172.22.2.16,OOTiTB-3472.,12.06.2020 8:12:22,DHCP,000e0c762fa4,
172.22.2.18,otb-1392.,07.06.2020 13:22:17,DHCP,008048de4727,
172.22.2.19,csh-6807.nkmz.donetsk.ua,12.06.2020 6:21:09,DHCP,04d9f57ff72d,
172.22.2.20,RedmiNote3-Sk_redminote3.nkmz.donetsk.ua,31.05.2020 12:20:53,DHCP,64cc2eb89036,
172.22.2.21,ogmetr-2602.,12.06.2020 7:12:36,DHCP,0002b3b59128,
172.22.2.22,VESPROM.nkmz.donetsk.ua,31.05.2020 10:03:44,DHCP,001999e3dc35,
172.22.2.23,marten-3513.,11.06.2020 6:32:52,DHCP,0002445718c7,
172.22.2.24,MARTEN-4172.nkmz.donetsk.ua,12.06.2020 8:17:50,DHCP,000e0c762fee,
172.22.2.25,nkmz-6166.nkmz.donetsk.ua,12.06.2020 7:09:27,DHCP,408d5c6294ed,
172.22.2.26,NKMZ-GL2.nkmz.donetsk.ua,02.06.2020 7:32:41,DHCP,6c626d40f9e0,
172.22.2.27,nkmz-6317.nkmz.donetsk.ua,12.06.2020 7:26:20,DHCP,1c1b0db83aac,
172.22.2.28,otk-5924.nkmz.donetsk.ua,12.06.2020 7:04:04,DHCP,902b3407bb8f,
172.22.2.29,marten-4566.,12.06.2020 6:12:32,DHCP,00155848e0c2,
172.22.2.30,marten-3871.,12.06.2020 6:29:14,DHCP,00112fae83cb,
172.22.2.33,kopr-3140.,06.06.2020 12:21:40,DHCP,000c6e06f7bd,
172.22.2.34,otk-2804.,12.06.2020 7:19:08,DHCP,00e01899572d,
172.22.2.35,vrspc1.nkmz.donetsk.ua,11.06.2020 10:49:59,DHCP,0012172eb3b8,
172.22.2.37,marten-3872.,08.06.2020 7:14:19,DHCP,00112fae8424,
172.22.2.39,nkmz-5622.nkmz.donetsk.ua,12.06.2020 10:20:10,DHCP,50e54987af0d,
172.22.2.41,marten-3927.,12.06.2020 6:47:07,DHCP,00112fadd684,
172.22.2.42,marten-5133.,30.05.2020 11:43:24,DHCP,6cf0499d2da9,
172.22.2.43,,11.05.2020 16:20:09,DHCP,00626e932302,
172.22.2.44,OOTITB-3137.,12.06.2020 9:07:46,DHCP,000c6e06fc50,
172.22.2.47,nkmz-5610.nkmz.donetsk.ua,12.06.2020 7:58:16,DHCP,50e5498824bf,
172.22.2.48,marten-3898.,06.06.2020 13:14:52,DHCP,00112fadbe17,
172.22.2.49,Shihtoviytest.nkmz.donetsk.ua,25.05.2020 11:08:08,DHCP,b4fbe4768fdb,
172.22.2.52,nkmz-vc4.,08.06.2020 22:07:40,DHCP,00173179c34d,
172.22.2.53,marten-3126.nkmz.donetsk.ua,12.06.2020 7:04:41,DHCP,000c6e06f45b,
172.22.2.54,NKMZ-2687.nkmz.donetsk.ua,06.06.2020 18:36:45,DHCP,0002b3b5819a,
172.22.2.55,KOPR-3107.,08.06.2020 9:00:37,DHCP,000021ff9b76,
172.22.2.56,vrspc2.nkmz.donetsk.ua,12.06.2020 1:01:05,DHCP,0012172e9332,
172.22.2.57,otk-6517.nkmz.donetsk.ua,12.06.2020 7:43:59,DHCP,e0d55eb7ecee,
172.22.2.58,otk-5931.nkmz.donetsk.ua,12.06.2020 10:26:18,DHCP,902b3407bd5a,
172.22.2.59,CanonDD58DA.nkmz.donetsk.ua,11.06.2020 14:59:42,DHCP,001e8fdd58da,
172.22.2.60,kopr-4248.nkmz.donetsk.ua,22.05.2020 11:27:43,DHCP,00c026a47f8b,
172.22.2.63,Shihtoviyvesi.nkmz.donetsk.ua,31.05.2020 19:45:45,DHCP,b4fbe4768eb6,
172.22.2.64,Shihtoviypres.nkmz.donetsk.ua,24.05.2020 21:45:43,DHCP,b4fbe4766807,
172.22.2.66,SIMATIC.,12.06.2020 9:46:58,DHCP,001b1b09fa4b,
172.22.2.68,nkmz-6516.nkmz.donetsk.ua,12.06.2020 10:27:46,DHCP,e0d55eb6cdf4,
172.22.2.70,gps-1470.nkmz.donetsk.ua,12.06.2020 6:13:33,DHCP,008048b5af5f,
172.22.2.74,gps-1432.nkmz.donetsk.ua,12.06.2020 6:52:54,DHCP,000ea697f2b1,
172.22.2.79,DSP50-ENG2.nkmz.donetsk.ua,Reservation (active),DHCP,00a0d215477e,
