Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.21.2.49,TEXN-5816.nkmz.donetsk.ua,12.06.2020 6:51:47,DHCP,902b349d58e9,
172.21.2.50,OGTSP-3322.,Reservation (active),DHCP,0002b3c88b47,
172.21.2.52,PM-5205.nkmz.donetsk.ua,12.06.2020 7:34:33,DHCP,e0cb4eb62dc1,
172.21.2.53,bop-5817.nkmz.donetsk.ua,12.06.2020 6:56:24,DHCP,408d5c821563,
172.21.2.54,CanonBD3A01.nkmz.donetsk.ua,28.05.2020 7:16:24,DHCP,f48139bd3a01,
172.21.2.55,mh12-4217.,11.06.2020 15:13:04,DHCP,0013d45c89f1,
172.21.2.56,KB-6614.nkmz.donetsk.ua,11.06.2020 8:05:30,DHCP,e0d55e7bdf65,
172.21.2.57,BTPP-5986.nkmz.donetsk.ua,12.06.2020 9:41:21,DHCP,902b3409c9d8,
172.21.2.58,pm-2617.nkmz.donetsk.ua,22.05.2020 11:16:25,DHCP,0030843a3f44,
172.21.2.61,ogtsp-962,Reservation (inactive),None,00024413154e,
172.21.2.63,ogs-4970-A.,12.06.2020 7:19:13,DHCP,001bfcae3353,
172.21.2.64,KB-5627.nkmz.donetsk.ua,01.05.2020 8:09:56,DHCP,50e549bd78a5,
172.21.2.66,mh12-3852.nkmz.donetsk.ua,24.05.2020 13:32:11,DHCP,00112fadd6fe,
172.21.2.67,texn-5253.nkmz.donetsk.ua,12.06.2020 7:31:29,DHCP,1c6f65ad7675,
172.21.2.68,OGS-4969-A.nkmz.donetsk.ua,22.05.2020 8:08:54,DHCP,001bfcae3641,
172.21.2.73,NPI7F2359.nkmz.donetsk.ua,08.06.2020 7:42:20,DHCP,0001e67f2359,
172.21.2.74,btpp-5251.nkmz.donetsk.ua,12.06.2020 6:55:22,DHCP,1c6f65ad72c3,
172.21.2.75,OGS-5826.nkmz.donetsk.ua,12.06.2020 7:56:49,DHCP,902b349d58a2,
172.21.2.77,btpp-6104.nkmz.donetsk.ua,Reservation (inactive),None,408d5c629a35,
172.21.2.79,pm-6310.nkmz.donetsk.ua,12.06.2020 7:39:21,DHCP,1c1b0db8368a,
172.21.2.80,ogtsp-3320.nkmz.donetsk.ua,Reservation (active),DHCP,0002b34c98f8,
172.21.2.82,ogs-6135.nkmz.donetsk.ua,12.06.2020 11:13:11,DHCP,408d5c62a153,
172.21.2.83,kb-6103.nkmz.donetsk.ua,12.06.2020 7:07:48,DHCP,408d5c629dbe,
172.21.2.84,bmkpm-2471-a.nkmz.donetsk.ua,Reservation (active),DHCP,000021036e1a,
172.21.2.85,ogs-2096.nkmz.donetsk.ua,Reservation (inactive),None,000021ff9a41,
172.21.2.90,ogs-4968.,12.06.2020 7:45:08,DHCP,001bfcae32fe,
172.21.2.91,bop-3308.nkmz.donetsk.ua,12.06.2020 7:07:46,DHCP,0002b3c88bd2,
172.21.2.92,MH12-4556.,06.06.2020 7:51:28,DHCP,00155848e101,
172.21.2.93,CanonBCE352.nkmz.donetsk.ua,12.06.2020 6:42:19,DHCP,f48139bce352,
172.21.2.94,KB-6617.nkmz.donetsk.ua,12.06.2020 7:16:31,DHCP,e0d55e7be2d4,
172.21.2.95,TEXN-5255-A.nkmz.donetsk.ua,11.06.2020 6:53:05,DHCP,1c6f65ad7b2e,
172.21.2.96,ogt-4129.nkmz.donetsk.ua,08.06.2020 14:26:49,DHCP,00112fe7390e,
172.21.2.98,pm-6439.nkmz.donetsk.ua,12.06.2020 8:03:11,DHCP,e0d55e01fc7b,
172.21.2.99,INP-5991.nkmz.donetsk.ua,12.06.2020 7:44:19,DHCP,902b340859fb,
172.21.2.102,ogs-3569.,12.06.2020 6:32:03,DHCP,5404a60f9613,
172.21.2.103,dirpsm-1058,Reservation (inactive),None,00a0d21d8a8d,
172.21.2.104,inp-4503.nkmz.donetsk.ua,12.06.2020 7:34:04,DHCP,00155848e0db,
172.21.2.105,bop-3175.nkmz.donetsk.ua,11.06.2020 7:02:58,DHCP,e0cb4eb6297a,
172.21.2.109,btpp-3307.nkmz.donetsk.ua,12.06.2020 7:08:00,DHCP,0002b3c88df2,
172.21.2.112,ogs-3582.,12.06.2020 6:36:36,DHCP,001e8c801fae,
172.21.2.113,bop-3302.nkmz.donetsk.ua,12.06.2020 7:03:54,DHCP,0002b34c9803,
172.21.2.114,KB-6618.nkmz.donetsk.ua,12.06.2020 11:14:04,DHCP,e0d55e7bdfff,
172.21.2.115,TEXN-5252.nkmz.donetsk.ua,01.06.2020 6:57:45,DHCP,5404a60f98be,
172.21.2.116,ogs-4413.,12.06.2020 8:04:40,DHCP,0017311807df,
172.21.2.117,TEXN-3771.nkmz.donetsk.ua,12.06.2020 7:03:44,DHCP,000ea697f317,
172.21.2.118,ogtsp-1553.,Reservation (active),DHCP,0002b361b03b,
172.21.2.119,KB-6616-a.nkmz.donetsk.ua,12.06.2020 6:55:49,DHCP,e0d55e7be2fe,
172.21.2.121,TOINP-3306.nkmz.donetsk.ua,12.06.2020 7:19:12,DHCP,001fc6b72abe,
172.21.2.122,TEXN-3770.,12.06.2020 9:54:16,DHCP,000ea697f1c7,
172.21.2.123,texn-4948.,12.06.2020 9:36:24,DHCP,001bfcae3d45,
172.21.2.124,TEXN-3772.nkmz.donetsk.ua,12.06.2020 7:04:28,DHCP,000ea697f2bb,
172.21.2.126,SEKRETAR-3303.,12.06.2020 6:51:49,DHCP,0002b3c88bd4,
172.21.2.131,TEXN-5254.nkmz.donetsk.ua,12.06.2020 7:05:06,DHCP,1c6f65ad7b87,
172.21.2.132,TEXN-3300.,12.06.2020 6:55:59,DHCP,001fc6b73c8b,
172.21.2.134,inp-3773.nkmz.donetsk.ua,11.06.2020 6:55:49,DHCP,000ea697f1e2,
172.21.2.139,TEXN-4973.nkmz.donetsk.ua,12.06.2020 7:19:53,DHCP,001bfcae3309,
172.21.2.142,TEXN-3310.nkmz.donetsk.ua,Reservation (active),DHCP,00c026a1551e,
172.21.2.146,btpp-3388.nkmz.donetsk.ua,12.06.2020 6:55:58,DHCP,0002b3c89037,
172.21.2.149,ogs-4966.,12.06.2020 7:02:38,DHCP,001bfcae364f,
172.21.2.156,OGS-4943.,12.06.2020 8:00:13,DHCP,001bfcae3a86,
172.21.2.160,canon2520,Reservation (inactive),None,001e8f9de579,canon2520
172.21.2.169,ogs-3297.,12.06.2020 6:56:02,DHCP,0002b3c88df5,
