Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.23.5.10,model-3162.nkmz.donetsk.ua,12.06.2020 6:48:06,DHCP,000c6e06fc5f,
172.23.5.11,model-3956.nkmz.donetsk.ua,12.06.2020 7:00:28,DHCP,00112f3da825,
172.23.5.12,MODEL-2655.nkmz.donetsk.ua,12.06.2020 6:41:22,DHCP,000021037ce3,
172.23.5.13,model-1563.,12.06.2020 10:46:44,DHCP,0002b3c88f65,
172.23.5.14,MODEL-3787.nkmz.donetsk.ua,12.06.2020 6:46:57,DHCP,0015f244c3ca,
172.23.5.15,model-4222.nkmz.donetsk.ua,12.06.2020 7:04:37,DHCP,0013d4437905,
172.23.5.16,model-5571.nkmz.donetsk.ua,12.06.2020 6:20:11,DHCP,1c6f65c1e45e,
172.23.5.17,model-3931.nkmz.donetsk.ua,12.06.2020 7:43:16,DHCP,00112fadbe11,
172.23.5.18,MODEL-4992.nkmz.donetsk.ua,12.06.2020 10:57:49,DHCP,001bfc86359e,
172.23.5.19,model-3706.nkmz.donetsk.ua,12.06.2020 10:26:20,DHCP,000ea64f947c,
172.23.5.20,model-1383.nkmz.donetsk.ua,Reservation (active),DHCP,5cd998f81dc6,
172.23.5.21,model-1556.nkmz.donetsk.ua,24.05.2020 8:37:13,DHCP,00a0d21d0ec9,
172.23.5.22,model-5958.nkmz.donetsk.ua,12.06.2020 6:59:07,DHCP,902b3407b9e2,
172.23.5.23,model-2665.nkmz.donetsk.ua,08.06.2020 7:48:07,DHCP,0002b3b59103,
172.23.5.24,model-4567.nkmz.donetsk.ua,12.06.2020 7:01:30,DHCP,00155848e0b9,
172.23.5.25,model-1383.nkmz.donetsk.ua,12.06.2020 12:29:08,DHCP,008048b5aaa9,
172.23.5.26,model-1992.,12.06.2020 7:28:49,DHCP,00e01827044a,
172.23.5.27,ok-3964.,12.06.2020 12:02:55,DHCP,000ea64d827e,
172.23.5.29,ogmet-5277111.nkmz.donetsk.ua,08.06.2020 13:37:10,DHCP,1c6f65ae52ce,
172.23.5.30,MODEL-4008.nkmz.donetsk.ua,12.06.2020 7:07:38,DHCP,00112fadb789,
172.23.5.32,ogmet-5832.nkmz.donetsk.ua,12.06.2020 6:06:32,DHCP,902b349d58a0,
172.23.5.33,model-2665.nkmz.donetsk.ua,22.05.2020 14:32:01,DHCP,0003ff05b9e2,
172.23.5.35,model-1381.nkmz.donetsk.ua,14.05.2020 11:40:35,DHCP,000e0c76315f,
172.23.5.38,model-5972.nkmz.donetsk.ua,12.06.2020 11:40:49,DHCP,902b3407beed,
172.23.5.39,model-5868.nkmz.donetsk.ua,12.06.2020 12:59:51,DHCP,902b349d5860,
172.23.5.100,switch,Reservation (inactive),None,112233445566,
