Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
172.17.9.51,NKMZ-3632.,28.04.2020 9:37:48,DHCP,000ea688e7f5,
172.17.9.52,nkmz-4826.nkmz.donetsk.ua,04.05.2020 12:12:17,DHCP,0013d4b387d4,
172.17.9.53,nkmz-3134.,29.04.2020 8:44:19,DHCP,000c6e06f5f3,
172.17.9.54,CanonBA8984.nkmz.donetsk.ua,Reservation (active),DHCP,f48139ba8984,
172.17.9.55,nkmz-3616.nkmz.donetsk.ua,29.04.2020 8:57:28,DHCP,000c6e06f4d8,
172.17.9.56,SEP00070E36F4B5.nkmz.donetsk.ua,05.05.2020 10:41:03,DHCP,00070e36f4b5,
172.17.9.57,OTK-3646.,29.04.2020 9:15:15,DHCP,00804812be7d,
172.17.9.58,nkmz-3616.nkmz.donetsk.ua,29.04.2020 16:24:58,DHCP,00e04ccb5095,
172.17.9.59,nkmz-6031.nkmz.donetsk.ua,05.05.2020 9:45:47,DHCP,1c1b0db9c0da,
172.17.9.60,mx1-3913.,30.04.2020 14:52:19,DHCP,00112fadb7e2,
172.17.9.63,nkmz-6031.nkmz.donetsk.ua,05.05.2020 10:02:11,DHCP,7085c2a2457c,
172.17.9.64,44,Reservation (inactive),None,076578765345,
172.17.9.65,LTOR-005.,05.05.2020 7:53:50,DHCP,00e018d58cf1,
172.17.9.66,nkmz-6811.nkmz.donetsk.ua,04.05.2020 9:32:40,DHCP,04d9f5addee2,
172.17.9.67,nkmz-6810.nkmz.donetsk.ua,04.05.2020 9:28:47,DHCP,04d9f5addec8,
172.17.9.68,WIN-KVFQP0LMI32.nkmz.donetsk.ua,05.05.2020 11:49:55,DHCP,00237dbe91fc,
172.17.9.75,CanonDC36E9.nkmz.donetsk.ua,01.05.2020 7:55:55,DHCP,001e8fdc36e9,
172.17.9.96,OTK-3646.nkmz.donetsk.ua,28.04.2020 13:25:31,DHCP,000ea688e623,
172.17.9.100,ltor-4985,Reservation (inactive),None,001bfcae3a56,ltor-4985
172.17.9.117,ltor-3882.,05.05.2020 8:51:19,DHCP,50e549dac052,
